GRU 1,LSTM 1,LSTM 2,MLP 1,RNN 1,ARIMA,Naive,real,t
0.209047854,0.181640446,0.150159031,0.189319064,0.240835398,0.716444784,0.134100412,0.149548371,275
0.190705538,0.180699229,0.154531628,0.191476518,0.299864054,0.711229686,0.149548371,0.134148288,276
0.19211936,0.178919375,0.146160156,0.192862933,0.309006274,0.7190277,0.134148288,0.110912515,277
0.211023092,0.171453476,0.140229121,0.178087725,0.221713871,0.691975578,0.110912515,0.082681689,278
0.184572577,0.153752446,0.123725496,0.15441879,0.252995908,0.697914765,0.082681689,0.072691583,279
0.129748225,0.133376777,0.1036603,0.146089433,0.225676745,0.719823214,0.072691583,0.079138872,280
0.09327805,0.122960389,0.094195798,0.156158429,0.259549439,0.717278087,0.079138872,0.100427691,281
0.088834524,0.130065441,0.09597756,0.174958952,0.321863413,0.720842861,0.100427691,0.126919026,282
0.119903505,0.147378623,0.114645615,0.178882234,0.312079221,0.720822531,0.126919026,0.131754492,283
0.139618635,0.155201972,0.122432366,0.179879255,0.365451694,0.721812436,0.131754492,0.15446363,284
0.146277368,0.160214543,0.138643607,0.187439593,0.314229667,0.710468198,0.15446363,0.145877885,285
0.157160461,0.163458765,0.143591791,0.198668548,0.360206127,0.74153309,0.145877885,0.239874246,286
0.233318865,0.182848752,0.223778307,0.150914852,0.203188092,0.720302934,0.239874246,0.280090007,287
0.212543547,0.169201434,0.21385932,0.139091017,0.636656821,0.737153937,0.280090007,0.293223963,288
0.242975175,0.148502171,0.235346749,0.190772106,0.467858255,0.737937095,0.293223963,0.282419967,289
0.277983785,0.158770621,0.287102282,0.273253975,0.564925671,0.743045258,0.282419967,0.2916281,290
0.277612567,0.21149832,0.279276848,0.281614553,0.595010757,0.700883302,0.2916281,0.323944336,291
0.332700908,0.255251408,0.305002213,0.212464845,0.444492877,0.724945645,0.323944336,0.315661805,292
0.298037976,0.246178627,0.27979663,0.214233887,0.611840129,0.711942478,0.315661805,0.32319428,293
0.296204567,0.233895004,0.31581223,0.25077828,0.419062674,0.718962921,0.32319428,0.315007501,294
0.3045156,0.248027325,0.314386398,0.291991264,0.564926922,0.730538705,0.315007501,0.32261977,295
0.322156101,0.286092103,0.31183818,0.290329663,0.524202764,0.727678066,0.32261977,0.323146405,296
0.346897125,0.307891071,0.318286479,0.271037407,0.453544617,0.734742405,0.323146405,0.348999394,297
0.354089051,0.317700088,0.327929437,0.26219591,0.470645487,0.755388462,0.348999394,0.3524305,298
0.337216735,0.318361998,0.329842567,0.266912544,0.509667099,0.75784282,0.3524305,0.34283936,299
0.342776358,0.314348817,0.335320592,0.291531201,0.474096417,0.765532859,0.34283936,0.356579745,300
0.385189593,0.325599194,0.351780236,0.26902152,0.437304139,0.761139606,0.356579745,0.338418818,301
0.38629061,0.314720571,0.34064281,0.219527038,0.524230659,0.772792033,0.338418818,0.348616386,302
0.322154522,0.285213768,0.332302541,0.248537195,0.534067214,0.776294401,0.348616386,0.361383295,303
0.33357501,0.281137943,0.357861161,0.284474474,0.442182243,0.767983996,0.361383295,0.358175609,304
0.341822505,0.30819273,0.339639306,0.317532403,0.622187316,0.765633975,0.358175609,0.377677061,305
0.384573549,0.344106913,0.363271892,0.284161126,0.439221144,0.78597472,0.377677061,0.370128627,306
0.365806311,0.349787861,0.354162157,0.297895168,0.579315543,0.815140619,0.370128627,0.362468482,307
0.381905735,0.351331383,0.365748465,0.305835454,0.41818738,0.829307501,0.362468482,0.363697297,308
0.399677873,0.36141637,0.364108264,0.314166083,0.510541975,0.827054023,0.363697297,0.35523922,309
0.417330533,0.369231343,0.361257076,0.286744637,0.450048566,0.81490493,0.35523922,0.336216527,310
0.401158512,0.352568001,0.346734524,0.272843226,0.453998804,0.81881291,0.336216527,0.348616386,311
0.368315816,0.340401024,0.346896172,0.28139281,0.441810966,0.822460734,0.348616386,0.350467588,312
0.364421755,0.339734405,0.345467091,0.293765834,0.468239963,0.804716121,0.350467588,0.348408924,313
0.386922091,0.34696579,0.342574477,0.298946964,0.474864006,0.815344023,0.348408924,0.350627174,314
0.392146438,0.356090456,0.346658707,0.297944702,0.463614106,0.822630007,0.350627174,0.332115158,315
0.415077478,0.348589927,0.347605884,0.261967573,0.385900527,0.834858351,0.332115158,0.292601577,316
0.379334152,0.314270616,0.315581381,0.237147105,0.470052183,0.828248108,0.292601577,0.315645846,317
0.30825004,0.290568411,0.318450063,0.259598115,0.411537975,0.823339196,0.315645846,0.337892183,318
0.307830751,0.298493087,0.323327661,0.296516154,0.460348129,0.821694406,0.337892183,0.343940506,319
0.360142499,0.333833009,0.31924063,0.332189709,0.544061244,0.798540793,0.343940506,0.350978264,320
0.442055494,0.372482836,0.345543385,0.317599204,0.389974207,0.804850051,0.350978264,0.354042322,321
0.464563429,0.390055507,0.350465029,0.31257732,0.474237442,0.798460983,0.354042322,0.350786761,322
0.462251961,0.393017471,0.354697526,0.304683181,0.389121622,0.793245931,0.350786761,0.337908142,323
0.46149388,0.386229455,0.348477453,0.315872087,0.417830735,0.807565071,0.337908142,0.341977594,324
0.483169943,0.387558252,0.356529146,0.293251803,0.346675903,0.807100796,0.341977594,0.340748779,325
0.441702664,0.380041778,0.343560457,0.286539701,0.46711731,0.819890701,0.340748779,0.382049727,326
0.41444993,0.378425956,0.364740133,0.282184805,0.35202527,0.804893122,0.382049727,0.387715043,327
0.392198682,0.377436727,0.362802029,0.299295853,0.537111878,0.786831513,0.387715043,0.391209984,328
0.403202415,0.381268859,0.373850703,0.315253102,0.461544037,0.755016362,0.391209984,0.383198749,329
0.41909644,0.388175875,0.382752478,0.325259523,0.492827952,0.767672678,0.383198749,0.381347547,330
0.439868212,0.397249043,0.383977324,0.318295737,0.473713756,0.72934699,0.381347547,0.38377326,331
0.437418431,0.401207179,0.38362056,0.311073037,0.474022865,0.734735168,0.38377326,0.385576585,332
0.432287633,0.399870932,0.382881284,0.31316808,0.463877857,0.743783821,0.385576585,0.362963199,333
0.443155289,0.390034586,0.375855684,0.298191835,0.440973341,0.720905977,0.362963199,0.366761355,334
0.412573457,0.383632094,0.36786592,0.315835597,0.496245623,0.755631793,0.366761355,0.357904312,335
0.428050697,0.383217573,0.371721387,0.311264989,0.38235867,0.729806538,0.357904312,0.358718202,336
0.449613661,0.387978792,0.359390795,0.320145335,0.494336486,0.731031832,0.358718202,0.345632122,337
0.457173347,0.389689416,0.360049069,0.29520554,0.38525179,0.722303991,0.345632122,0.331955571,338
0.445102781,0.371684045,0.348253042,0.281179363,0.405657947,0.751244992,0.331955571,0.30975711,339
0.406350076,0.347146362,0.330626428,0.265444055,0.403888434,0.749231475,0.30975711,0.320545147,340
0.367403597,0.329936802,0.324947,0.27682444,0.399000198,0.784095267,0.320545147,0.302639558,341
0.371633291,0.321445942,0.314709723,0.273559111,0.408856273,0.784641429,0.302639558,0.315374549,342
0.37358138,0.322981954,0.310566545,0.278102736,0.435459793,0.784530319,0.315374549,0.287446938,343
0.372160733,0.314402163,0.305289239,0.253315057,0.377259314,0.788285483,0.287446938,0.293942102,344
0.34643051,0.301641345,0.293579638,0.26730319,0.431151569,0.794199463,0.293942102,0.318310938,345
0.337800324,0.308225513,0.310177088,0.264453273,0.374876708,0.755345804,0.318310938,0.328189333,346
0.344498277,0.316020072,0.306962609,0.280303774,0.494917452,0.727762836,0.328189333,0.345711915,347
0.361199498,0.330385149,0.324910104,0.281809559,0.424886137,0.726666316,0.345711915,0.360409818,348
0.368827343,0.341784537,0.338898689,0.287813836,0.481877565,0.702023264,0.360409818,0.361096039,349
0.372650623,0.350228429,0.344747603,0.299282688,0.490737557,0.68650739,0.361096039,0.34226485,350
0.391603649,0.352500051,0.347617716,0.308204968,0.450179875,0.659059147,0.34226485,0.336583575,351
0.415861338,0.358600378,0.347373486,0.305405311,0.437775552,0.665702159,0.336583575,0.332147075,352
0.418465525,0.364018619,0.341049343,0.299302969,0.443665802,0.678446185,0.332147075,0.334923877,353
0.428296089,0.365211248,0.340288341,0.296106069,0.390564471,0.684861057,0.334923877,0.358622451,354
0.426003754,0.373615801,0.348120987,0.297702664,0.436584115,0.69462655,0.358622451,0.35067505,355
0.420536309,0.375148952,0.345985115,0.298436593,0.449189663,0.691990804,0.35067505,0.345727873,356
0.431468397,0.370497227,0.348636746,0.298878994,0.398880422,0.68038476,0.345727873,0.335418595,357
0.420242548,0.366881758,0.34403646,0.298196076,0.449565649,0.703512829,0.335418595,0.350339919,358
0.421755046,0.368010163,0.35082224,0.291841042,0.386454105,0.706051428,0.350339919,0.344052217,359
0.411736339,0.364447385,0.344104469,0.286177831,0.463568151,0.712292275,0.344052217,0.366378347,360
0.403554648,0.362679303,0.354000777,0.278523952,0.410610974,0.734327628,0.366378347,0.369171108,361
0.374139309,0.359012961,0.352770388,0.291219994,0.5111835,0.722784165,0.369171108,0.376863171,362
0.395919502,0.358807176,0.365588874,0.289999253,0.424324423,0.756719038,0.376863171,0.362053557,363
0.392440945,0.355550379,0.358672798,0.28649256,0.532308698,0.775546339,0.362053557,0.386486228,364
0.36906305,0.360159367,0.371231019,0.309276789,0.485528529,0.776578168,0.386486228,0.382927452,365
0.391157061,0.372645229,0.377407849,0.327650136,0.489279389,0.758028869,0.382927452,0.378698414,366
0.443208605,0.389785022,0.375913292,0.319586146,0.494360566,0.761616081,0.378698414,0.382640197,367
0.431755394,0.399022281,0.379617661,0.305542529,0.4849298,0.763850709,0.382640197,0.371915994,368
0.42857635,0.387619764,0.378827691,0.293980188,0.4195126,0.765341555,0.371915994,0.397034886,369
0.409284413,0.387010038,0.380168319,0.309447442,0.510687172,0.787370126,0.397034886,0.405365293,370
0.41187343,0.393912911,0.391563594,0.303056462,0.471435308,0.820720456,0.405365293,0.40996138,371
0.412026227,0.397562683,0.390133083,0.329172782,0.54712534,0.825993326,0.40996138,0.420781335,372
0.428373396,0.414030313,0.409894139,0.338914437,0.481355906,0.818966656,0.420781335,0.429000032,373
0.451231599,0.433915287,0.415570915,0.358147415,0.541269779,0.79498612,0.429000032,0.427547796,374
0.492018551,0.451973021,0.425372124,0.343476538,0.473685086,0.795508221,0.427547796,0.431106572,375
0.491040319,0.457406223,0.426418185,0.337580536,0.513958216,0.786256049,0.431106572,0.421818646,376
0.47700116,0.452006668,0.425990105,0.335805798,0.47488153,0.787851204,0.421818646,0.425824264,377
0.483633429,0.446975112,0.428616703,0.33386539,0.464184642,0.779353913,0.425824264,0.4048227,378
0.484302133,0.434234053,0.420859843,0.291778171,0.476721048,0.773214693,0.4048227,0.38096454,379
0.426007926,0.399655551,0.393900335,0.293458608,0.5194664,0.791723817,0.38096454,0.388433181,380
0.401233822,0.379349321,0.402992815,0.311444573,0.411892176,0.803354446,0.388433181,0.396955092,381
0.408635437,0.38852334,0.390040845,0.335052743,0.549138784,0.80442044,0.396955092,0.391497239,382
0.440703273,0.407460243,0.387738287,0.332053541,0.492273688,0.795633243,0.391497239,0.405652549,383
0.46332702,0.419802189,0.400012702,0.322476824,0.452509165,0.772311463,0.405652549,0.404679072,384
0.448703319,0.424130023,0.396989465,0.324876245,0.519668639,0.783948979,0.404679072,0.421132425,385
0.453221649,0.429480731,0.409704715,0.337650266,0.450024903,0.769527098,0.421132425,0.418706712,386
0.475578547,0.436499536,0.415945381,0.326655082,0.490749419,0.782917345,0.418706712,0.418323705,387
0.457910925,0.438116282,0.409511328,0.337714193,0.53557843,0.753115274,0.418323705,0.427420127,388
0.466395795,0.441129714,0.427214175,0.33721769,0.419491202,0.780215783,0.427420127,0.421483515,389
0.474343628,0.446580112,0.417089552,0.355333684,0.556572735,0.763933311,0.421483515,0.427930803,390
0.498548716,0.45821777,0.428531706,0.346801079,0.436458886,0.710594591,0.427930803,0.416440586,391
0.503427327,0.459624022,0.421720028,0.350288548,0.51149863,0.740887211,0.416440586,0.411142319,392
0.515905857,0.459385395,0.421255291,0.345183154,0.437158287,0.748670118,0.411142319,0.409945421,393
0.515791416,0.457813799,0.419179589,0.339707091,0.459506273,0.712644933,0.409945421,0.420047238,394
0.506864667,0.459534287,0.41812247,0.342671578,0.470420063,0.701290992,0.420047238,0.417366187,395
0.509981513,0.459495306,0.419354588,0.342835291,0.451669693,0.690325039,0.417366187,0.424052855,396
0.514896631,0.46144712,0.422237396,0.342166589,0.468617499,0.670407598,0.424052855,0.439676359,397
0.498845637,0.467455447,0.429965317,0.343153614,0.486199081,0.678102839,0.439676359,0.399460598,398
0.507259607,0.452457726,0.418765426,0.32518543,0.449167371,0.679188185,0.399460598,0.409099614,399
0.483357191,0.440578163,0.414878368,0.331476933,0.476266503,0.617722633,0.409099614,0.430962944,400
0.453808457,0.445929855,0.424666584,0.341362645,0.475421727,0.596123352,0.430962944,0.424866745,401
0.488765866,0.452481866,0.418190122,0.36338673,0.50502938,0.644221918,0.424866745,0.438160289,402
0.528405547,0.472116202,0.43177104,0.358791767,0.47398454,0.630770326,0.438160289,0.446905621,403
0.523159564,0.483737141,0.440945983,0.347166319,0.495908797,0.673009706,0.446905621,0.453751875,404
0.514275014,0.482514232,0.445992649,0.343672776,0.476515949,0.683783548,0.453751875,0.457518113,405
0.501445353,0.478299171,0.451096147,0.33835957,0.500835061,0.698006587,0.457518113,0.456209505,406
0.485327989,0.470282078,0.451583624,0.334995189,0.516955793,0.697679065,0.456209505,0.468768951,407
0.461614817,0.469309479,0.457641304,0.365747081,0.548206925,0.674334148,0.468768951,0.458667135,408
0.497080982,0.47559008,0.463685155,0.362165511,0.486736536,0.710550215,0.458667135,0.4805943,409
0.502760649,0.492252588,0.463858247,0.375676809,0.584492207,0.681294122,0.4805943,0.482892343,410
0.509145975,0.504797339,0.477281898,0.366430839,0.492518246,0.688614873,0.482892343,0.495180492,411
0.524998665,0.511640668,0.480977893,0.385381187,0.552107334,0.722638239,0.495180492,0.508761291,412
0.533753037,0.526982844,0.496453345,0.374130056,0.529345691,0.701936198,0.508761291,0.483690275,413
0.534763336,0.520204246,0.488948375,0.366257972,0.545377433,0.668631554,0.483690275,0.486961795,414
0.521922469,0.512569785,0.493084908,0.372125223,0.517611563,0.692277639,0.486961795,0.480338961,415
0.514342844,0.509713233,0.490272701,0.37553798,0.531614482,0.686112814,0.480338961,0.508968753,416
0.52484405,0.521629214,0.494343579,0.39497013,0.546182632,0.664900805,0.508968753,0.510564617,417
0.544946313,0.538457274,0.50055027,0.395109338,0.549380541,0.691484687,0.510564617,0.51508091,418
0.568626881,0.54789573,0.506638229,0.399015759,0.536591291,0.698781296,0.51508091,0.497015735,419
0.571618319,0.547700405,0.50819242,0.380590002,0.520277679,0.668443581,0.497015735,0.505569564,420
0.553377032,0.543230653,0.507327437,0.39234044,0.536035955,0.669198901,0.505569564,0.518288596,421
0.554973185,0.548204422,0.515787542,0.393712847,0.50911212,0.669412829,0.518288596,0.518527975,422
0.566434145,0.555751681,0.509631574,0.417231012,0.582113922,0.696340157,0.518527975,0.519038652,423
0.600218117,0.56655252,0.522781074,0.408035637,0.481767476,0.713897554,0.519038652,0.517155533,424
0.605877697,0.570915341,0.520277321,0.401543371,0.554041564,0.703412051,0.517155533,0.515432,425
0.596633554,0.564215064,0.52648592,0.356124664,0.462033868,0.677189025,0.515432,0.521576075,426
0.532056153,0.546795785,0.511997163,0.375768962,0.597057641,0.732078508,0.521576075,0.509495388,427
0.521112084,0.535142422,0.521371722,0.404048935,0.496899605,0.745510203,0.509495388,0.516006511,428
0.56570375,0.546077251,0.520293355,0.424606821,0.557561576,0.755485105,0.516006511,0.514570234,429
0.594735086,0.566190541,0.517254591,0.404561421,0.560113251,0.74608235,0.514570234,0.508458077,430
0.600087583,0.564800978,0.516294062,0.390532266,0.491490781,0.761329359,0.508458077,0.499824455,431
0.584907293,0.556579411,0.509888053,0.393567909,0.526322603,0.766799621,0.499824455,0.511841307,432
0.579262614,0.556375325,0.514127553,0.398599663,0.500248671,0.750600141,0.511841307,0.510245444,433
0.586935043,0.558954537,0.511778951,0.399359796,0.530720115,0.765577095,0.510245444,0.51064441,434
0.593885422,0.561433315,0.510969877,0.402260784,0.524339557,0.78475273,0.51064441,0.507085634,435
0.595666766,0.561450005,0.514615536,0.393931071,0.498128116,0.740448533,0.507085634,0.518448182,436
0.586368918,0.563577652,0.514418006,0.406821009,0.542518914,0.793151367,0.518448182,0.530592704,437
0.595127583,0.57175833,0.525190711,0.408963754,0.50500983,0.769885402,0.530592704,0.522549552,438
0.610059619,0.575972557,0.521866441,0.414820248,0.55278337,0.716985684,0.522549552,0.518001341,439
0.617981911,0.576821208,0.527349472,0.399642634,0.489836931,0.711289088,0.518001341,0.516995947,440
0.598997831,0.570640683,0.525213838,0.385539554,0.521942735,0.716126266,0.516995947,0.490616322,441
0.585248768,0.545086861,0.51977849,0.318954517,0.44889766,0.667257765,0.490616322,0.493983595,442
0.487930954,0.509846807,0.49169305,0.35470388,0.624431551,0.632244111,0.493983595,0.494238933,443
0.479704499,0.494844705,0.514621675,0.387198871,0.425712973,0.663991869,0.494238933,0.478407967,444
0.53012538,0.507540703,0.486674249,0.421554289,0.621189475,0.653463467,0.478407967,0.497558329,445
0.578448176,0.541209817,0.497087002,0.39491975,0.502345502,0.712374478,0.497558329,0.500893684,446
0.581063747,0.549802423,0.49834919,0.391345766,0.526548445,0.700286124,0.500893684,0.471960678,447
0.597250223,0.541194618,0.488468081,0.379836022,0.482996345,0.704759366,0.471960678,0.472184099,448
0.578585088,0.532447696,0.486626178,0.374733401,0.486618042,0.721607329,0.472184099,0.45719894,449
0.559510231,0.518867671,0.478430122,0.353776906,0.462338865,0.720766225,0.45719894,0.474928984,450
0.533297181,0.51109457,0.469920635,0.3747788,0.524959087,0.706858858,0.474928984,0.470987201,451
0.538378835,0.513819873,0.474220276,0.379570001,0.479504466,0.689292062,0.470987201,0.477179152,452
0.568874598,0.522013783,0.473379463,0.396595933,0.523860574,0.690997801,0.477179152,0.46351856,453
0.590498567,0.529046416,0.477103442,0.371864443,0.469277442,0.702184093,0.46351856,0.462513166,454
0.576801777,0.522246957,0.470528036,0.366289295,0.491896093,0.641128126,0.462513166,0.429893715,455
0.557616115,0.501499236,0.459086418,0.337891508,0.432743132,0.627835523,0.429893715,0.450081389,456
0.51574409,0.486458808,0.451153755,0.3552614,0.500391126,0.630537362,0.450081389,0.456480802,457
0.501643658,0.488775134,0.455338836,0.367551611,0.481945515,0.667013988,0.456480802,0.437027225,458
0.551289439,0.489425153,0.445178807,0.373877432,0.491158187,0.596313959,0.437027225,0.431202324,459
0.562795222,0.494337171,0.444245756,0.359841742,0.477462828,0.618340004,0.431202324,0.410248636,460
0.550555408,0.482235163,0.435558021,0.340926622,0.424638271,0.641409486,0.410248636,0.406929239,461
0.536622345,0.466425955,0.423250884,0.337466974,0.439206958,0.619379682,0.406929239,0.37429383,462
0.51977706,0.443813503,0.406194329,0.306287873,0.407832891,0.645089797,0.37429383,0.383278542,463
0.470032811,0.421731979,0.390958428,0.313386444,0.45151341,0.650784971,0.383278542,0.41663209,464
0.440007061,0.424252808,0.404067844,0.326919424,0.436543584,0.670849096,0.41663209,0.425377422,465
0.464522213,0.43747431,0.4040806,0.353354026,0.524926126,0.689860759,0.425377422,0.44060196,466
0.501801252,0.462179393,0.4219805,0.365054333,0.488194048,0.697134548,0.44060196,0.449857968,467
0.525581121,0.482907206,0.439699769,0.366801163,0.491918504,0.726447695,0.449857968,0.437729405,468
0.546507061,0.489739686,0.440653592,0.362829985,0.489165723,0.735524064,0.437729405,0.443235135,469
0.54702884,0.491824031,0.44736594,0.356385718,0.456467688,0.7549963,0.443235135,0.451629377,470
0.53137058,0.492139339,0.45125711,0.348873886,0.481600463,0.737193673,0.451629377,0.433979126,471
0.52184546,0.48051995,0.441753805,0.33979848,0.481731713,0.71653965,0.433979126,0.447224793,472
0.496785611,0.474717051,0.444114745,0.356030908,0.494039237,0.727097471,0.447224793,0.449474961,473
0.500427485,0.479460776,0.449624985,0.365518304,0.487273097,0.708064237,0.449474961,0.452682647,474
0.53262949,0.490216434,0.448174447,0.378375783,0.516667664,0.698086911,0.452682647,0.459640612,475
0.552745283,0.505671263,0.457574725,0.376145788,0.487708092,0.743736416,0.459640612,0.466423032,476
0.56713599,0.514476061,0.464368522,0.373891962,0.483440995,0.734865313,0.466423032,0.46433245,477
0.567841232,0.518419266,0.463850081,0.378166959,0.505003989,0.730287527,0.46433245,0.469614759,478
0.574425817,0.522212505,0.471550584,0.381580287,0.464633226,0.736798101,0.469614759,0.48187099,479
0.580935955,0.530982971,0.477578789,0.387447512,0.505192101,0.701290296,0.48187099,0.482445501,480
0.590660095,0.538316488,0.480685234,0.389411503,0.498260736,0.72818911,0.482445501,0.485701063,481
0.600976467,0.543299675,0.486096025,0.395600599,0.488207102,0.701339292,0.485701063,0.474019342,482
0.612497449,0.544772387,0.485710561,0.389743843,0.484446466,0.738303226,0.474019342,0.464300533,483
0.615738511,0.539355159,0.481327415,0.375952119,0.461678326,0.762740242,0.464300533,0.480977307,484
0.586587727,0.537184,0.482300758,0.377524861,0.487022042,0.752932528,0.480977307,0.470125435,485
0.580324531,0.530806124,0.478562236,0.372979745,0.470189691,0.756265692,0.470125435,0.472216016,486
0.578936398,0.526623368,0.474663973,0.380497928,0.499103189,0.773729833,0.472216016,0.480642175,487
0.566767871,0.530979633,0.481202781,0.385480905,0.491699636,0.789691925,0.480642175,0.477530242,488
0.586740613,0.533738911,0.481108129,0.391871009,0.48906076,0.783433818,0.477530242,0.482126329,489
0.602968752,0.540575385,0.484425604,0.387024263,0.494960129,0.80340674,0.482126329,0.468609365,490
0.595360219,0.538135052,0.479865134,0.379453276,0.489950895,0.813639945,0.468609365,0.473317162,491
0.591264904,0.534326792,0.480433345,0.389541223,0.468674958,0.810922801,0.473317162,0.464651623,492
0.604256451,0.535808325,0.477079213,0.392974536,0.48472923,0.82684094,0.464651623,0.461252434,493
0.630010605,0.535219967,0.47834903,0.365862453,0.429209352,0.831728428,0.461252434,0.484376496,494
0.576206625,0.534550667,0.475616634,0.367684302,0.527424037,0.832010826,0.484376496,0.482764674,495
0.553070068,0.528619051,0.48050642,0.380263152,0.458625376,0.804959909,0.482764674,0.464029236,496
0.584466457,0.523519278,0.475347459,0.38745316,0.495964766,0.814384645,0.464029236,0.466949666,497
0.581750214,0.529518008,0.475184202,0.386539578,0.510646999,0.824796398,0.466949666,0.46889662,498
0.588587403,0.53052032,0.479988396,0.377912273,0.435496151,0.818595885,0.46889662,0.459991702,499
0.598154068,0.52632004,0.469642282,0.370371274,0.500198424,0.81330921,0.459991702,0.453911461,500
0.573021173,0.517836452,0.465192229,0.35596871,0.461089134,0.788324927,0.453911461,0.437107019,501
0.546760738,0.498913318,0.455597132,0.353882967,0.456349373,0.811020315,0.437107019,0.45638505,502
0.532668233,0.495852351,0.455929697,0.369138479,0.484307647,0.805912625,0.45638505,0.450623983,503
0.543501318,0.500107527,0.454763234,0.366729923,0.484572828,0.810878016,0.450623983,0.427547796,504
0.566115677,0.492518485,0.44441396,0.351399479,0.462148964,0.823553079,0.427547796,0.443235135,505
0.530981362,0.487406909,0.447333217,0.340683251,0.466861784,0.807843708,0.443235135,0.447575883,506
0.523171544,0.467833489,0.467500538,0.263474349,0.373272926,0.813704887,0.447575883,0.430739523,507
0.423191845,0.421777934,0.411435127,0.292197026,0.654265046,0.819407135,0.430739523,0.44679391,508
0.409648806,0.398907632,0.461808324,0.335208498,0.366200149,0.873991438,0.44679391,0.455156235,509
0.43213895,0.423514664,0.4448829,0.3940195,0.641192913,0.873581814,0.455156235,0.4660879,510
0.490618169,0.47573179,0.450694382,0.381955541,0.554016769,0.89675739,0.4660879,0.465481472,511
0.52433461,0.497697949,0.460730433,0.377972556,0.517055988,0.87517606,0.465481472,0.486195781,512
0.544182956,0.513229728,0.475458026,0.37257884,0.501241207,0.877011613,0.486195781,0.448932367,513
0.542465925,0.506085157,0.463634521,0.35056834,0.518708646,0.87195595,0.448932367,0.466486866,514
0.519157767,0.495697886,0.467747271,0.359485843,0.477948964,0.889909669,0.466486866,0.45322524,515
0.505462646,0.489409864,0.464543432,0.352386589,0.502004087,0.886488252,0.45322524,0.453735917,516
0.513381243,0.48403731,0.454321474,0.361905555,0.51727134,0.895759545,0.453735917,0.452491143,517
0.50634402,0.486890107,0.457034141,0.360540461,0.500663817,0.905437428,0.452491143,0.474147011,518
0.51598686,0.495060027,0.463896751,0.371906409,0.503195703,0.920978497,0.474147011,0.449826051,519
0.533195376,0.497240514,0.457227051,0.359641052,0.51703167,0.907142098,0.449826051,0.479796368,520
0.527304411,0.501804411,0.46844238,0.363366224,0.491804957,0.922644271,0.479796368,0.478551594,521
0.50710088,0.506625891,0.471689522,0.371881617,0.540942252,0.923079113,0.478551594,0.469614759,522
0.538719475,0.507329822,0.471180379,0.388902524,0.498735726,0.943350618,0.469614759,0.475503495,523
0.55937463,0.519502997,0.479670882,0.380023009,0.507186532,0.91414586,0.475503495,0.466806039,524
0.558437288,0.519561946,0.474997759,0.360299284,0.502191305,0.93064566,0.466806039,0.473764004,525
0.535923958,0.512551665,0.472650886,0.367166126,0.501563489,0.90004846,0.473764004,0.485254221,526
0.531285644,0.512690306,0.481679559,0.364747384,0.486605525,0.862015658,0.485254221,0.475519454,527
0.525750518,0.511453152,0.472001433,0.378972333,0.56197983,0.869426133,0.475519454,0.485142511,528
0.538982093,0.516764879,0.48547101,0.381008509,0.470237195,0.873576533,0.485142511,0.488589576,529
0.545998633,0.524862528,0.485481441,0.385128924,0.549803793,0.869245979,0.488589576,0.47684402,530
0.558584094,0.526249528,0.482759744,0.377778765,0.501824856,0.874003291,0.47684402,0.470795698,531
0.557143629,0.522099137,0.481110513,0.379362013,0.500071108,0.886459074,0.470795698,0.4731097,532
0.557103634,0.521467209,0.481219888,0.372853288,0.487817883,0.907639335,0.4731097,0.485988318,533
0.549872279,0.524711132,0.480282992,0.380562942,0.523187697,0.900150601,0.485988318,0.481312438,534
0.558888078,0.526231766,0.482731074,0.376020042,0.489898503,0.863447507,0.481312438,0.489850308,535
0.557989299,0.528116226,0.485474408,0.378263441,0.521030128,0.868428385,0.489850308,0.494941113,536
0.547439337,0.529244542,0.492675096,0.364852282,0.502614796,0.874091499,0.494941113,0.514873448,537
0.52606988,0.530993283,0.496403426,0.387840093,0.560505211,0.821139741,0.514873448,0.502601258,538
0.539561391,0.535225213,0.502834857,0.400271341,0.525420725,0.835133059,0.502601258,0.49064824,539
0.576238394,0.539252043,0.501881182,0.398670417,0.52422452,0.834410673,0.49064824,0.492020682,540
0.575407445,0.542764485,0.502903819,0.369445646,0.508991063,0.875675397,0.492020682,0.506574958,541
0.540439904,0.537032366,0.499796897,0.371465596,0.532852948,0.874179383,0.506574958,0.497031694,542
0.531891465,0.52980721,0.49733302,0.390317674,0.527732968,0.855038569,0.497031694,0.497685998,543
0.557147563,0.534591317,0.501195788,0.404350372,0.524019599,0.857444036,0.497685998,0.508362325,544
0.574565113,0.549620211,0.506843984,0.398435047,0.535463929,0.869068041,0.508362325,0.500446842,545
0.584129751,0.552758276,0.503799796,0.390516061,0.520387948,0.854261448,0.500446842,0.498627557,546
0.581965625,0.550475836,0.503204703,0.396148633,0.512574136,0.860919253,0.498627557,0.501005394,547
0.583925724,0.551647186,0.50724566,0.392745932,0.497649372,0.885212653,0.501005394,0.492148351,548
0.587277949,0.549012482,0.500147223,0.386563195,0.520109653,0.895520666,0.492148351,0.48467971,549
0.578471243,0.54237926,0.495487481,0.3818569,0.496494889,0.898740919,0.48467971,0.470285021,550
0.572102904,0.530510068,0.489221454,0.368303676,0.475300014,0.891937745,0.470285021,0.446347068,551
0.559494495,0.508702159,0.473480999,0.334608843,0.470461428,0.85422763,0.446347068,0.457214899,552
0.497567743,0.487148881,0.460855603,0.337297977,0.517198026,0.844701028,0.457214899,0.456225464,553
