,Model,Configuration,t,Specifications,MSE,MAE,R2,Running Time,Predictions
0,LSTM 1,1,0,1 hidden nodes + 1 layers,0.03400116148341965,0.1433540721985848,-0.9060141556650891,0.2492055892944336,"[[0.4927639067173004], [0.49256762862205505], [0.493756502866745], [0.4926851689815521], [0.4923818111419678], [0.49194347858428955], [0.4919110834598541], [0.49330607056617737], [0.4930878281593323], [0.4925024211406708], [0.49337470531463623], [0.4952821135520935], [0.49188128113746643], [0.4930161237716675], [0.49411478638648987], [0.49246838688850403], [0.49186745285987854], [0.4926542341709137], [0.4925387501716614], [0.49237656593322754], [0.4926987886428833], [0.49203693866729736], [0.49214011430740356], [0.4928809404373169], [0.49274981021881104], [0.4927190840244293], [0.49162858724594116], [0.4926993250846863], [0.4939262866973877], [0.49229443073272705], [0.49243685603141785], [0.492788165807724], [0.49200567603111267], [0.4925078749656677], [0.4934365153312683], [0.4912221133708954], [0.49191227555274963], [0.4930684566497803], [0.4923593997955322], [0.4927214980125427], [0.4925893545150757], [0.49287641048431396], [0.49229180812835693], [0.4935568869113922], [0.4924640357494354], [0.49122342467308044], [0.49318036437034607], [0.49314966797828674], [0.4917304217815399], [0.49178174138069153], [0.4925873875617981], [0.4929731488227844], [0.4924524426460266], [0.49274733662605286], [0.49268054962158203], [0.4933682680130005], [0.49390023946762085], [0.4918055534362793], [0.4919499456882477], [0.49285194277763367], [0.49217313528060913], [0.4947006106376648], [0.4904719591140747], [0.4889630079269409], [0.49363598227500916], [0.4922869801521301], [0.49068835377693176], [0.4926164746284485], [0.49242347478866577], [0.49122825264930725], [0.4920057952404022], [0.49220484495162964], [0.4920946955680847], [0.4919494688510895], [0.4917071461677551], [0.49230363965034485], [0.49240466952323914], [0.49186980724334717], [0.4925525188446045], [0.49191364645957947], [0.49198269844055176], [0.49230268597602844], [0.4921232759952545], [0.4920284152030945], [0.491748183965683], [0.4922717809677124], [0.49260595440864563], [0.49257147312164307], [0.49376678466796875], [0.49149104952812195], [0.4914391040802002], [0.4944571852684021], [0.4936573803424835], [0.49194201827049255], [0.4913996756076813], [0.49267280101776123], [0.49292200803756714], [0.49172696471214294], [0.49136486649513245], [0.49171334505081177], [0.49279510974884033], [0.4920544922351837], [0.4914955496788025], [0.4921679198741913], [0.49172642827033997], [0.4915345013141632], [0.49188685417175293], [0.49306926131248474], [0.4950478971004486], [0.4917595386505127], [0.4925175607204437], [0.49566999077796936], [0.4946606755256653], [0.49416235089302063], [0.49667462706565857], [0.49395981431007385], [0.489040344953537], [0.5036707520484924], [0.49844250082969666], [0.49459409713745117], [0.5059192776679993], [0.5001447200775146], [0.507760226726532], [0.50680011510849], [0.5008737444877625], [0.5015042424201965], [0.5072359442710876], [0.5027564764022827], [0.49917981028556824], [0.5000312328338623], [0.5002680420875549], [0.4995357096195221], [0.500210165977478], [0.4999578893184662], [0.5021889209747314], [0.5033140182495117], [0.499009907245636], [0.5009552240371704], [0.5019374489784241], [0.4991227090358734], [0.49744123220443726], [0.4985809922218323], [0.4992521107196808], [0.49926382303237915], [0.49976393580436707], [0.49871107935905457], [0.5008304715156555], [0.49943479895591736], [0.5019320845603943], [0.5032249689102173], [0.5015012621879578], [0.4983755946159363], [0.4962632954120636], [0.49871596693992615], [0.5006338357925415], [0.49930593371391296], [0.5018557906150818], [0.5002801418304443], [0.499934583902359], [0.5021307468414307], [0.497396320104599], [0.5009921789169312], [0.5088081359863281], [0.5021459460258484], [0.4936206638813019], [0.5045199990272522], [0.5003619194030762], [0.5049290060997009], [0.5069819688796997], [0.49811312556266785], [0.5075200200080872], [0.4935241937637329], [0.49310067296028137], [0.5079612731933594], [0.5009413361549377], [0.5015653967857361], [0.49929216504096985], [0.49712249636650085], [0.49535301327705383], [0.49906256794929504], [0.4975459575653076], [0.4949936866760254], [0.5018820762634277], [0.4993988275527954], [0.4982125461101532], [0.5044277906417847], [0.49191948771476746], [0.4931294918060303], [0.5023388266563416], [0.49799197912216187], [0.4964315891265869], [0.4981335997581482], [0.4991513788700104], [0.49768367409706116], [0.5008576512336731], [0.49711912870407104], [0.4982451796531677], [0.497799277305603], [0.49639901518821716], [0.49628397822380066], [0.4966103136539459], [0.49824583530426025], [0.4983738660812378], [0.4996799826622009], [0.49593350291252136], [0.4967716336250305], [0.49699240922927856], [0.4998488128185272], [0.49663498997688293], [0.49377694725990295], [0.49801525473594666], [0.4984481632709503], [0.49578267335891724], [0.4976106584072113], [0.5018377304077148], [0.4982142448425293], [0.4967821538448334], [0.49858200550079346], [0.49977776408195496], [0.49971598386764526], [0.49844497442245483], [0.49947085976600647], [0.5019606351852417], [0.49913397431373596], [0.49645739793777466], [0.498023122549057], [0.4967290163040161], [0.4966747462749481], [0.4980583190917969], [0.49803686141967773], [0.49886032938957214], [0.49759146571159363], [0.49948650598526], [0.49777543544769287], [0.497823029756546], [0.5001371502876282], [0.4979255795478821], [0.49863871932029724], [0.4980961084365845], [0.5000216364860535], [0.5050591826438904], [0.49705472588539124], [0.4950762093067169], [0.5012483596801758], [0.4987965524196625], [0.4998175799846649], [0.49854665994644165], [0.4993305504322052], [0.5007625222206116], [0.4992367625236511], [0.509409487247467], [0.4935230016708374], [0.4817911684513092], [0.5081426501274109], [0.5027539134025574], [0.500809371471405], [0.5003318190574646], [0.5005173087120056], [0.5028499960899353], [0.500345766544342], [0.4999220371246338], [0.5015217661857605], [0.5019199252128601], [0.49940094351768494], [0.4993112087249756], [0.49955645203590393], [0.49876490235328674], [0.4996974468231201], [0.4989137649536133], [0.49968090653419495], [0.500569760799408], [0.49706515669822693], [0.5008863210678101], [0.5004221200942993], [0.4989292621612549], [0.5001283288002014], [0.49920910596847534], [0.5013644099235535], [0.501751720905304], [0.4990721046924591], [0.499565064907074], [0.5017207860946655], [0.5048220753669739], [0.5036219954490662], [0.5009980797767639], [0.4994967579841614], [0.5095735192298889], [0.5053170919418335], [0.49163198471069336], [0.4965713620185852], [0.5001572370529175], [0.5030044913291931], [0.49756959080696106], [0.4915912449359894], [0.49685433506965637], [0.49694180488586426], [0.49705609679222107], [0.4985570013523102], [0.49576857686042786], [0.49388352036476135], [0.49918246269226074], [0.49981534481048584], [0.49121686816215515], [0.494197279214859], [0.49738776683807373], [0.49740657210350037], [0.49486806988716125], [0.4930214583873749], [0.49582430720329285], [0.49613749980926514], [0.49521341919898987], [0.4938257336616516], [0.4948374032974243], [0.4959973096847534], [0.49488162994384766], [0.4977653920650482], [0.4962040185928345], [0.490708589553833], [0.4950253665447235], [0.49582698941230774], [0.49599823355674744], [0.4961116909980774], [0.4937657415866852], [0.4931352138519287], [0.4965513050556183], [0.4952133297920227], [0.49626415967941284], [0.49639075994491577], [0.49413102865219116], [0.4943715035915375], [0.49501723051071167], [0.49464672803878784], [0.494272917509079], [0.49531930685043335], [0.49237000942230225], [0.4934175908565521], [0.49558067321777344], [0.49431517720222473], [0.4958234131336212], [0.49418023228645325], [0.4935574233531952], [0.4955170154571533], [0.4963512718677521], [0.4959062337875366], [0.4949672818183899], [0.49620676040649414], [0.49749988317489624], [0.4965614974498749], [0.49702873826026917], [0.4949214458465576], [0.4936668276786804], [0.494917631149292], [0.494074285030365], [0.4948050379753113], [0.4964168667793274], [0.4947686791419983], [0.4951299726963043], [0.49411630630493164], [0.49551713466644287], [0.49604347348213196], [0.49673470854759216], [0.49483010172843933], [0.4963752031326294], [0.49613693356513977], [0.4926747977733612], [0.49428531527519226], [0.49694421887397766], [0.49441075325012207], [0.4948115944862366], [0.49536794424057007], [0.4954190254211426], [0.4945831894874573], [0.4936944544315338], [0.4942893981933594], [0.4950287938117981], [0.49470144510269165], [0.49269282817840576], [0.4947637617588043], [0.49662813544273376], [0.4919617176055908], [0.491569846868515], [0.49521225690841675], [0.49422070384025574], [0.4957614243030548], [0.49410706758499146], [0.4936414957046509], [0.49621254205703735], [0.49305009841918945], [0.4935179352760315], [0.4940342605113983], [0.4935638904571533], [0.49358341097831726], [0.4929629862308502], [0.4939053952693939], [0.4935187101364136], [0.4936829209327698], [0.4946601688861847], [0.4939977526664734], [0.4940488934516907], [0.4933905303478241], [0.492397665977478], [0.4939076602458954], [0.49491289258003235], [0.4944477379322052], [0.49440884590148926], [0.4947608411312103], [0.4941488802433014], [0.4918959140777588], [0.4941911995410919], [0.4943544268608093], [0.4928341805934906], [0.49425965547561646], [0.49418285489082336], [0.49348312616348267], [0.49235934019088745], [0.49231815338134766], [0.4934179186820984], [0.493396133184433], [0.4936351180076599], [0.4931131601333618], [0.49197468161582947], [0.4928974211215973], [0.49239954352378845], [0.492845743894577], [0.4935207962989807], [0.49465447664260864], [0.49209070205688477], [0.48979344964027405], [0.49367743730545044], [0.49314987659454346], [0.4927048981189728], [0.4921489655971527], [0.49222680926322937], [0.4930625259876251], [0.492582768201828], [0.4927784502506256], [0.49229347705841064], [0.4927409589290619], [0.49290379881858826], [0.49280357360839844], [0.4933263063430786], [0.49577224254608154], [0.4901735186576843], [0.4893448054790497], [0.4942907691001892], [0.4931122064590454], [0.49303165078163147], [0.4929350018501282], [0.49245405197143555], [0.4928874671459198], [0.4924803078174591], [0.49215957522392273], [0.4934106469154358], [0.4934277832508087], [0.49321526288986206], [0.4929436445236206], [0.4925428330898285], [0.4917834997177124], [0.4940849840641022], [0.49311280250549316], [0.49235203862190247], [0.4934307932853699], [0.49401330947875977], [0.492947518825531], [0.49346643686294556], [0.4950128197669983], [0.49418309330940247], [0.49418574571609497], [0.4936453402042389], [0.49355560541152954], [0.4941049814224243], [0.49381452798843384], [0.49245429039001465], [0.49274536967277527], [0.493747740983963], [0.4931052029132843], [0.4937950670719147], [0.49280473589897156], [0.49266886711120605], [0.493391215801239], [0.4927942454814911], [0.492654025554657], [0.4926129877567291], [0.4929869472980499], [0.4925467073917389], [0.49285250902175903], [0.49313217401504517], [0.49198585748672485], [0.4928804636001587], [0.4935580790042877], [0.49220967292785645], [0.4918491542339325], [0.4919746220111847], [0.4946528971195221], [0.49313047528266907], [0.4914711117744446], [0.49374067783355713], [0.4917842745780945], [0.49252381920814514], [0.4942135512828827], [0.4926588237285614], [0.4921841323375702], [0.4927103519439697], [0.493218332529068], [0.49420008063316345], [0.49353569746017456], [0.4986577332019806], [0.49240636825561523], [0.4884977638721466], [0.4956916570663452], [0.4942496716976166], [0.49343326687812805], [0.49466440081596375], [0.4935701787471771], [0.49258506298065186], [0.4929737150669098], [0.4937136471271515], [0.49247488379478455], [0.49387046694755554], [0.49385783076286316], [0.49398916959762573], [0.4924013912677765], [0.49277013540267944], [0.49382856488227844], [0.49367091059684753], [0.4925963580608368], [0.4938916862010956], [0.4927956759929657], [0.49274685978889465], [0.4936855137348175], [0.4927919805049896], [0.4924481213092804], [0.4930732250213623], [0.4930535554885864], [0.49332475662231445], [0.4937863349914551], [0.4938030242919922], [0.4928722679615021], [0.49198117852211], [0.493495374917984], [0.493786484003067], [0.49280649423599243], [0.49175316095352173], [0.4927907884120941], [0.49330246448516846], [0.4929298758506775], [0.492204874753952], [0.4927316904067993], [0.4931165277957916], [0.4922613501548767], [0.4929444193840027], [0.4943992495536804], [0.49229273200035095], [0.49222490191459656], [0.49389949440956116], [0.4924546182155609], [0.4974481165409088], [0.4926261901855469], [0.4918630123138428], [0.49512553215026855], [0.4921606481075287], [0.49544790387153625], [0.4936538338661194], [0.4954072833061218], [0.4960557520389557], [0.49279746413230896], [0.4919629991054535], [0.4944230318069458], [0.4947824478149414], [0.4935723543167114], [0.4950748085975647], [0.4969474673271179], [0.49249163269996643], [0.4920459985733032], [0.49526849389076233], [0.49532967805862427], [0.49379763007164], [0.49340271949768066], [0.49417829513549805], [0.4938217103481293], [0.4931338429450989], [0.49457237124443054], [0.4933217167854309], [0.4930984675884247], [0.49373677372932434], [0.4932520389556885], [0.4933221936225891], [0.4932916462421417], [0.4936556816101074], [0.49351611733436584], [0.4931776523590088], [0.4933334290981293], [0.49462494254112244], [0.492658793926239], [0.4935908913612366], [0.49472394585609436], [0.4918302893638611], [0.49330681562423706], [0.4965413212776184], [0.4935741126537323], [0.49354279041290283], [0.49466779828071594], [0.4935154914855957], [0.49546360969543457], [0.49517324566841125], [0.4926604628562927], [0.494302362203598], [0.4952837824821472], [0.494995653629303], [0.49358540773391724], [0.49440985918045044], [0.49311205744743347], [0.4918537735939026], [0.4946787357330322], [0.4939426779747009], [0.4927981495857239], [0.4943382441997528], [0.49370747804641724], [0.49847573041915894], [0.49564501643180847], [0.4928235411643982], [0.49682682752609253], [0.4947095215320587], [0.4939849376678467], [0.4968990087509155], [0.49761441349983215], [0.49484947323799133], [0.4974176287651062], [0.4984597861766815], [0.49777087569236755], [0.49481725692749023], [0.4954001307487488], [0.49830421805381775], [0.49479585886001587], [0.49600088596343994], [0.49300557374954224], [0.4932310879230499], [0.49592161178588867], [0.4937688112258911], [0.49335402250289917], [0.49459749460220337], [0.4968058466911316], [0.49417805671691895], [0.4940282106399536], [0.49342525005340576], [0.49300310015678406], [0.49548211693763733], [0.49577972292900085], [0.49365490674972534], [0.49233144521713257], [0.4943721294403076], [0.49504971504211426], [0.49354127049446106], [0.49384114146232605], [0.4940464198589325], [0.4943189322948456], [0.4944689869880676], [0.4937460720539093], [0.49277815222740173], [0.49503111839294434], [0.4938465654850006], [0.49279218912124634], [0.4952283799648285], [0.4931337833404541], [0.49428337812423706], [0.4939895570278168], [0.49550437927246094], [0.49554443359375], [0.4912665784358978], [0.493012934923172], [0.4959384500980377], [0.4950430393218994], [0.4944189190864563], [0.49351486563682556], [0.49583888053894043], [0.49485087394714355], [0.493850976228714], [0.49430355429649353], [0.4943561851978302], [0.49505293369293213], [0.4948362112045288], [0.4941019117832184], [0.494265079498291], [0.4932442903518677], [0.495467871427536], [0.4919719696044922], [0.4899239242076874], [0.4935440719127655], [0.4940990209579468], [0.493740051984787], [0.49339285492897034], [0.4932972192764282], [0.4942498803138733], [0.4928794801235199], [0.49022427201271057], [0.49412623047828674], [0.4950580596923828], [0.4990924000740051], [0.49282601475715637], [0.49203693866729736], [0.49718326330184937], [0.4946610927581787], [0.4945831596851349], [0.493747740983963], [0.4949069917201996], [0.4946599006652832], [0.4957806468009949], [0.4933486580848694], [0.4926586449146271], [0.4962832033634186], [0.49635404348373413], [0.4939787685871124], [0.49389731884002686], [0.4951837658882141], [0.4992649555206299], [0.4937882423400879], [0.49145758152008057], [0.49721214175224304], [0.4947919547557831], [0.4970243275165558], [0.495750367641449], [0.4957261085510254], [0.4948493540287018], [0.4934976398944855], [0.49511224031448364], [0.49584078788757324], [0.4968678653240204], [0.4960191547870636], [0.49251803755760193], [0.4944372773170471], [0.4953685402870178], [0.4947188198566437], [0.4949733018875122], [0.49448302388191223], [0.49436405301094055], [0.4951430857181549], [0.49391698837280273], [0.4940563142299652], [0.4935702979564667], [0.49425768852233887], [0.49415016174316406], [0.49279358983039856], [0.49405330419540405], [0.49365052580833435], [0.49225425720214844], [0.49318569898605347], [0.4938214421272278], [0.4944279193878174], [0.4934597611427307], [0.49459871649742126], [0.4964642822742462], [0.4927937090396881], [0.4935101866722107], [0.4959604740142822], [0.4955250024795532], [0.49541211128234863], [0.49686795473098755], [0.49601852893829346], [0.49540942907333374], [0.49607160687446594], [0.49482977390289307], [0.4956620931625366], [0.497871071100235], [0.4909801781177521], [0.4930950105190277], [0.4974399209022522], [0.49476462602615356], [0.49589598178863525], [0.4945027530193329], [0.49519893527030945], [0.49735668301582336], [0.4958644211292267], [0.49667292833328247], [0.4969397485256195], [0.49907639622688293], [0.49655964970588684], [0.4952159821987152], [0.4962151050567627], [0.4954891800880432], [0.4959492087364197], [0.4965561330318451], [0.49805256724357605], [0.4976840317249298], [0.4971182346343994], [0.49732136726379395], [0.4969373941421509], [0.49759769439697266], [0.4982359707355499], [0.49536892771720886], [0.4950968623161316], [0.498492032289505], [0.4973859488964081], [0.49556541442871094], [0.4951728582382202], [0.495231568813324], [0.4953935146331787], [0.4949337840080261], [0.49615687131881714], [0.49451974034309387], [0.4942496716976166], [0.4965294301509857], [0.49777090549468994], [0.49521979689598083], [0.4929892420768738], [0.49567022919654846], [0.4954770803451538], [0.4934188723564148], [0.49535661935806274], [0.4951075613498688], [0.49622008204460144], [0.4947599470615387], [0.49376940727233887], [0.49475395679473877], [0.49394166469573975], [0.4941271245479584], [0.4973297417163849], [0.49397382140159607]]"
