GRU 1,LSTM 1,LSTM 2,MLP 1,RNN 1,real,t
0.5951015949249268,0.5833134651184082,0.5492091774940491,0.4090397055450311,0.5356104969978333,0.5167725256136095,34
0.5964351296424866,0.572375476360321,0.5370314121246338,0.3845223178550701,0.5289391875267029,0.513389294947496,35
0.5574120879173279,0.558032751083374,0.5254009366035461,0.3874072784773899,0.5518761277198792,0.5274488525741278,36
0.5489675998687744,0.5531753301620483,0.5298864245414734,0.4012080688556215,0.505439043045044,0.5269062589767323,37
0.567584216594696,0.5606449842453003,0.522153377532959,0.4175000919197084,0.5835923552513123,0.5270977625993426,38
0.5939221382141113,0.5719496607780457,0.5272971987724304,0.41622852646280384,0.5289173126220703,0.521703743895822,39
0.6075640916824341,0.5762187242507935,0.5293465852737427,0.4098640287753681,0.5264820456504822,0.5198844594810251,40
0.6085814237594604,0.5761153101921082,0.5267794132232666,0.4034649583261526,0.5249961614608765,0.5263796240145544,41
0.5987089276313782,0.5744310617446899,0.5291090607643127,0.39632272822322795,0.5105863213539124,0.5367846541763748,42
0.582931637763977,0.5749050378799438,0.5290725827217102,0.4104748504084711,0.5540054440498352,0.537566627302033,43
0.5960052609443665,0.5769503116607666,0.5373750925064087,0.40054575342175414,0.5048761963844299,0.5436149500494719,44
0.5822334289550781,0.5795654058456421,0.5348122119903564,0.4161613003829585,0.5915353298187256,0.5430244805464236,45
0.587436854839325,0.5834116339683533,0.5460039973258972,0.4233686729195375,0.5113081932067871,0.5419073760811975,46
0.6162059307098389,0.5890616178512573,0.5456836223602295,0.4290628093839775,0.5531165599822998,0.5106763269605182,47
0.6302351355552673,0.5855047106742859,0.5356416702270508,0.39128062229940075,0.5160506367683411,0.50738884810571,48
0.5925637483596802,0.5680139064788818,0.524707555770874,0.3839911852618958,0.5127039551734924,0.5289489642845743,49
0.5581137537956238,0.5608947277069092,0.5286191701889038,0.39497241775985575,0.5092161297798157,0.5245762982349749,50
0.570253849029541,0.5619906187057495,0.5200437903404236,0.4156347279133617,0.5640091300010681,0.5468066770929751,51
0.597997784614563,0.5784231424331665,0.5338201522827148,0.42653809001504284,0.5366424322128296,0.542322300596853,52
0.6136273741722107,0.59138423204422,0.5396610498428345,0.4259436507278128,0.5574709177017212,0.5369761577989851,53
0.6364524364471436,0.5944424271583557,0.5425480604171753,0.42040383500461664,0.5137763023376465,0.5483706233442915,54
0.6248050928115845,0.5982916355133057,0.5486003160476685,0.41519915578388644,0.5382593870162964,0.5604991861096039,55
0.6126413345336914,0.5990003347396851,0.5551005601882935,0.40463278595706625,0.5242475271224976,0.5756918068366794,56
0.5944700241088867,0.5979938507080078,0.5600194931030273,0.40297909781412883,0.56770259141922,0.5943474514059558,57
0.5677415132522583,0.6011848449707031,0.5709966421127319,0.4302112694345233,0.5996161103248596,0.5840222144202227,58
0.5891269445419312,0.6055324077606201,0.5832574367523193,0.44798331767156996,0.5655672550201416,0.5849637738980561,59
0.6185126304626465,0.617008626461029,0.5863356590270996,0.45374766514784104,0.6001943945884705,0.5842296766780506,60
0.6268326640129089,0.6257380247116089,0.5891286730766296,0.43578825545446814,0.5640052556991577,0.5935335610098624,61
0.6291735768318176,0.6224550008773804,0.5940781235694885,0.3975973085521977,0.52998948097229,0.5909961380102774,62
0.5701115727424622,0.6126388311386108,0.5797099471092224,0.43019005652177755,0.6582025289535522,0.5913472279850626,63
0.5812324285507202,0.6108721494674683,0.6027528643608093,0.4736732540487717,0.5029188394546509,0.5975232198142415,64
0.6543441414833069,0.6328138113021851,0.5976946949958801,0.48838457424972537,0.615968644618988,0.5834955794580448,65
0.7024490237236023,0.6509645581245422,0.5916348695755005,0.4535898573306116,0.5786596536636353,0.5733778047301396,66
0.6945902109146118,0.6454547643661499,0.5894709229469299,0.4468238834415742,0.5075597167015076,0.5960390667390126,67
0.6828022599220276,0.6447377800941467,0.5961554050445557,0.4441904077127094,0.5174455642700195,0.5889215154320003,68
0.669369637966156,0.6433492302894592,0.5881012082099915,0.43898339613332393,0.5792826414108276,0.5816284191375953,69
0.6599690914154053,0.6363682746887207,0.5875822305679321,0.444965871466147,0.527736246585846,0.5782611471066993,70
0.6559834480285645,0.6329278945922852,0.5900773406028748,0.44261349459129173,0.5369871258735657,0.5801123487919313,71
0.6529334187507629,0.6320392489433289,0.5853136777877808,0.43890178528731155,0.5620825290679932,0.5785803198110496,72
0.6458591818809509,0.6289432048797607,0.5841346383094788,0.4320197186431528,0.5372985601425171,0.5772717117232135,73
0.6365856528282166,0.6248142719268799,0.5810799598693848,0.43785395440818764,0.5606982707977295,0.572531997063611,74
0.6362330913543701,0.6227763295173645,0.5806996822357178,0.43871513344018553,0.5447273850440979,0.5700424499696785,75
0.6416230201721191,0.6215212345123291,0.5784907341003418,0.4356393568138024,0.5474396347999573,0.5673933165235711,76
0.6378522515296936,0.6195372939109802,0.5750793814659119,0.4258167509779967,0.5477408766746521,0.5770961667358208,77
0.6227368116378784,0.6178994178771973,0.5753812789916992,0.43274674512640715,0.5567710995674133,0.5944591618524783,78
0.622300386428833,0.6228022575378418,0.5843625068664551,0.44045941061013505,0.5541383028030396,0.5908684689285371,79
0.6307817697525024,0.6287556886672974,0.5838341116905212,0.45628529505852466,0.5970277190208435,0.5832881172002169,80
0.6550729870796204,0.6330535411834717,0.5905110239982605,0.45137309874107007,0.5316649675369263,0.5772876703584311,81
0.6596649289131165,0.6340963840484619,0.5879999995231628,0.4427147838701026,0.5671483874320984,0.568478503718362,82
0.65179443359375,0.628251850605011,0.5836250185966492,0.4229370339314009,0.5252454876899719,0.5754205100379816,83
0.6277915239334106,0.6204742193222046,0.5788752436637878,0.4271399197380235,0.5561342835426331,0.5441894609173022,84
0.6224503517150879,0.607362687587738,0.5668821334838867,0.41535238599310614,0.5302168130874634,0.563004691838754,85
0.6117493510246277,0.6022701263427734,0.5664799213409424,0.4255365457662372,0.5487589836120605,0.5729788388497017,86
0.6006760597229004,0.6063358783721924,0.5699366927146912,0.41757152276613874,0.55268394947052,0.5619992978200503,87
0.607103705406189,0.6024156212806702,0.560651421546936,0.4271184286893837,0.5762620568275452,0.5444447990807826,88
0.6144090294837952,0.594453752040863,0.5645895004272461,0.38886431592057547,0.49935948848724365,0.5503175768408287,89
0.5639177560806274,0.582164466381073,0.552471399307251,0.4027343720316123,0.6109151244163513,0.5755641377549391,90
0.5547529458999634,0.5824492573738098,0.5686578750610352,0.42105183705971494,0.5125702023506165,0.6002840637068717,91
0.5821746587753296,0.6000667810440063,0.5726621150970459,0.44427061425856823,0.6268219351768494,0.6152053876352493,92
0.6014383435249329,0.6213441491127014,0.588166356086731,0.433832191614551,0.6024705767631531,0.6151575117295969,93
0.597437858581543,0.6268777251243591,0.5990250706672668,0.449449231998472,0.6099544763565063,0.6159554434904727,94
0.6090651750564575,0.6331614851951599,0.6117461323738098,0.4699621879107213,0.5920764803886414,0.6265838945453386,95
0.6360399723052979,0.6467105746269226,0.617924690246582,0.4713117456316448,0.5991066098213196,0.6358079857010628,96
0.6492999792098999,0.6578574180603027,0.6210159659385681,0.45943168678208746,0.605902910232544,0.6309246433245027,97
0.6433441638946533,0.6583887934684753,0.622286319732666,0.4609084192683337,0.5974010229110718,0.6384252018767353,98
0.6426571607589722,0.6596500873565674,0.632235586643219,0.47762040154693475,0.5875911712646484,0.6488621493089912,99
0.6571441888809204,0.6688433885574341,0.6383784413337708,0.49097214181871207,0.6078022122383118,0.6462449331333183,100
0.6849143505096436,0.67645663022995,0.6413481831550598,0.47556739976260176,0.5829979181289673,0.6586607513325461,101
0.6749038100242615,0.6805000305175781,0.6443473696708679,0.47680363931664294,0.6156167387962341,0.6343078739906163,102
0.6687886714935303,0.6743568181991577,0.6443319916725159,0.46195730951449876,0.5596023201942444,0.6271584054131691,103
0.6631341576576233,0.6649874448776245,0.6377196907997131,0.46111786628102136,0.5910636186599731,0.5628929813922313,104
0.651814341545105,0.642450213432312,0.6127840876579285,0.409592821858114,0.5385419726371765,0.525757237241071,105
0.6168440580368042,0.6009917259216309,0.584867000579834,0.3829138040967483,0.5269555449485779,0.5362899364846317,106
0.5613077282905579,0.5697373747825623,0.5660974979400635,0.3624709209502964,0.5180186629295349,0.4834828125498707,107
0.5399212837219238,0.5259338617324829,0.520415186882019,0.34148860481829446,0.5514734983444214,0.4415594778334558,108
0.5351728200912476,0.4734073281288147,0.4915057420730591,0.2908731477165513,0.47830164432525635,0.44447990807826115,109
0.46113529801368713,0.42804765701293945,0.46779322624206543,0.29005824038343203,0.5864507555961609,0.45566691136574006,110
0.43627411127090454,0.40033280849456787,0.4618949890136719,0.3119184867817555,0.508630096912384,0.47137020841977595,111
0.4345211982727051,0.41049429774284363,0.44976669549942017,0.350785018348942,0.6340135931968689,0.43514410647601415,112
0.4592277407646179,0.4224276840686798,0.44435009360313416,0.32568111867196425,0.5550300478935242,0.3860872618173694,113
0.46292629837989807,0.3993048071861267,0.42601653933525085,0.30023442178653786,0.5236522555351257,0.2796591235517538,114
0.47118547558784485,0.3302042484283447,0.3795536160469055,0.20186045519553963,0.3515035808086395,0.24020937729405378,115
0.37844619154930115,0.24072188138961792,0.31155550479888916,0.17392577273657825,0.4831336736679077,0.23620375985445716,116
0.283197283744812,0.1833498477935791,0.28486695885658264,0.18286164133522623,0.376308798789978,0.06935622865532531,117
0.3250294029712677,0.12183964252471924,0.1864021122455597,0.12799808013946498,0.2877839505672455,0.1074494909195366,118
0.19469308853149414,0.09498047828674316,0.14199024438858032,0.13158685901218387,0.519375741481781,0.024081580543231885,119
0.16279542446136475,0.06881171464920044,0.10667771100997925,0.09500389553475116,0.09484647214412689,0.0865277201493728,120
0.07576906681060791,0.06054270267486572,0.07062135636806488,0.1534786017926644,0.5557150840759277,0.05082825316778909,121
0.0643150806427002,0.073752760887146,0.07477948069572449,0.1324764533098528,0.2991015911102295,0.07013820178098369,122
0.062180161476135254,0.08290106058120728,0.061041682958602905,0.1631781283855637,0.450836181640625,0.07771855350930389,123
0.08463633060455322,0.09691858291625977,0.08422844111919403,0.13047125270289003,0.27868857979774475,0.04371070186077681,124
0.05616950988769531,0.08994394540786743,0.057179540395736694,0.1467486432404978,0.4473714232444763,0.12144521400529827,125
0.05767637491226196,0.1044573187828064,0.0975029319524765,0.16571481424999152,0.2104395627975464,0.15736810187992714,126
0.07750600576400757,0.12840813398361206,0.11571523547172546,0.18596696869697474,0.49899518489837646,0.1718585426574319,127
0.12600994110107422,0.15322601795196533,0.1311820149421692,0.20326597978037775,0.4188019335269928,0.131116146947113,128
0.17367959022521973,0.1583162546157837,0.14339178800582886,0.19948473483404783,0.32699522376060486,0.11228495739044389,129
0.19478338956832886,0.1598237156867981,0.1402442753314972,0.19034692856086888,0.30015867948532104,0.13231304458842671,130
0.17179453372955322,0.16543108224868774,0.14536140859127045,0.17701986139308817,0.2813620865345001,0.09943825604034334,131
0.16106319427490234,0.157112717628479,0.12425849586725235,0.17243165474336458,0.2985076904296875,0.0985924483738151,132
0.1599881649017334,0.15125411748886108,0.11692298203706741,0.17528297728432074,0.23536083102226257,0.09978934601512882,133
0.1413021683692932,0.15110015869140625,0.11686459183692932,0.17373045080673052,0.28583794832229614,0.14171268073154383,134
0.1415308713912964,0.16281431913375854,0.12859869003295898,0.18652334721025862,0.2935329079627991,0.16687944846956687,135
0.1583423614501953,0.17570054531097412,0.14815562963485718,0.19268789758707663,0.34921717643737793,0.15886821359037376,136
0.1781625747680664,0.18066740036010742,0.146896094083786,0.21138406717650302,0.38006412982940674,0.17782707222878302,137
0.21802759170532227,0.19267809391021729,0.17431491613388062,0.20955758516011708,0.25053369998931885,0.18389135361143918,138
0.22244441509246826,0.20046520233154297,0.18062937259674072,0.20389419028892608,0.4021371006965637,0.14094666624110302,139
0.22885453701019287,0.1868215799331665,0.16710497438907623,0.18156287903647808,0.2633097767829895,0.12880214484057315,140
0.1942630410194397,0.16622143983840942,0.15248388051986694,0.1836649035790462,0.29819831252098083,0.14673965082506144,141
0.16498178243637085,0.16383743286132812,0.1561141014099121,0.18337371327709107,0.2771357297897339,0.13966997542370174,142
0.16153860092163086,0.1661531925201416,0.14225131273269653,0.1981774209558944,0.3751051425933838,0.10829529858606483,143
0.197160542011261,0.16812270879745483,0.13524967432022095,0.1909480902397791,0.24501383304595947,0.12184417988573618,144
0.1913841962814331,0.17236095666885376,0.13603638112545013,0.19197596143519685,0.29408007860183716,0.12610513548881297,145
0.1842098832130432,0.17957216501235962,0.13921119272708893,0.18981642688115866,0.26313555240631104,0.10494398519038643,146
0.2117149829864502,0.1791173219680786,0.12855006754398346,0.18950699256775574,0.25258463621139526,0.12375921611183811,147
0.20324164628982544,0.18303728103637695,0.13289624452590942,0.19352708000525173,0.2646247148513794,0.14045194854935997,148
0.20384126901626587,0.18937599658966064,0.14968150854110718,0.18541868240395146,0.2266480028629303,0.17544923558137301,149
0.1964355707168579,0.19347751140594482,0.1579241156578064,0.19578758916052627,0.3539424538612366,0.1541604162012065,150
0.20408403873443604,0.18457525968551636,0.16285096108913422,0.17971676483767154,0.2741500437259674,0.11442341450959115,151
0.19064605236053467,0.1615259051322937,0.13855256140232086,0.18178655949484626,0.32880905270576477,0.12629663911142314,152
0.1604706048965454,0.15618860721588135,0.14533552527427673,0.1844372158527225,0.2394673228263855,0.11416807634611083,153
0.15690582990646362,0.159534752368927,0.13215962052345276,0.19334519211157047,0.3327602446079254,0.12361558839488039,154
0.18990719318389893,0.17448824644088745,0.13188712298870087,0.19823238631357337,0.27384519577026367,0.13194599597842396,155
0.20042920112609863,0.18702059984207153,0.13893082737922668,0.2017021396030905,0.3017469346523285,0.11424786952219841,156
0.23849934339523315,0.19097000360488892,0.14125937223434448,0.18713098047967552,0.20416879653930664,0.12869043439405056,157
0.21294128894805908,0.18730944395065308,0.13728316128253937,0.1899411025178291,0.30311983823776245,0.10773674635345176,158
0.2025776505470276,0.1781005859375,0.13866953551769257,0.17170500208988576,0.1692328155040741,0.09404423733682299,159
0.1864001750946045,0.16193294525146484,0.11933127045631409,0.16993832263304878,0.2780846059322357,0.08276148223803892,160
0.14547795057296753,0.15038812160491943,0.11050164699554443,0.16431188264897195,0.22492733597755432,0.13133956784015832,161
0.12797969579696655,0.15556687116622925,0.12201424688100815,0.18479704797157578,0.2641181945800781,0.10417797069994578,162
0.1799895167350769,0.15646278858184814,0.13895729184150696,0.1448067209351384,0.23220664262771606,0.11606715393699533,163
0.12230700254440308,0.13367921113967896,0.10470239818096161,0.15075554061153118,0.42935532331466675,0.11646611981743324,164
0.09514141082763672,0.12105900049209595,0.1245109960436821,0.1609631192851487,0.19571581482887268,0.11828540423223004,165
0.1195494532585144,0.12368583679199219,0.11532194167375565,0.1896628211041967,0.39975157380104065,0.14370751013373337,166
0.12220126390457153,0.14897680282592773,0.1272803246974945,0.19781984457720156,0.41561153531074524,0.1671826625386996,167
0.17247402667999268,0.16730153560638428,0.15950119495391846,0.17924034600123656,0.2437412142753601,0.1944080942197823,168
0.18481308221817017,0.16780072450637817,0.171969935297966,0.1660883987269235,0.44730478525161743,0.2023235772876704,169
0.1629905104637146,0.15604984760284424,0.1703692078590393,0.17132159654262066,0.4187701940536499,0.18196035875011968,170
0.28940099477767944,0.13250058889389038,0.1990797519683838,0.120929682942022,0.19590714573860168,0.20189269413679733,171
0.16929209232330322,0.11574375629425049,0.16139152646064758,0.17523178906899836,0.7064956426620483,0.2316874660879002,172
0.20586693286895752,0.12302809953689575,0.2362605333328247,0.1917432391564491,0.0964689701795578,0.26652516676773796,173
0.2173183560371399,0.1542525291442871,0.205080047249794,0.24615237901428977,0.694677472114563,0.2570138201780984,174
0.257121205329895,0.19220656156539917,0.23188520967960358,0.186987660867551,0.4384828805923462,0.30581532667326294,175
0.2838357985019684,0.1912110447883606,0.2558426856994629,0.19471723740329214,0.507545530796051,0.30956560594937926,176
0.304239422082901,0.1925789713859558,0.2693566083908081,0.19635961986346312,0.5613611936569214,0.2866170885065909,177
0.31502288579940796,0.1853541135787964,0.2755263149738312,0.22125265194534088,0.5585378408432007,0.2725096549743065,178
0.2997716963291168,0.19127321243286133,0.2893376350402832,0.23840095916063408,0.5315446853637695,0.21092528166991156,179
0.30651241540908813,0.18688660860061646,0.25492802262306213,0.20475917079562098,0.45230889320373535,0.2132712010468864,180
0.25248992443084717,0.17931228876113892,0.2282332330942154,0.19795075899038975,0.4941096901893616,0.20794101688423608,181
0.21218544244766235,0.17223113775253296,0.2195950746536255,0.19371430196477213,0.3817921578884125,0.2456033959975743,182
0.21477341651916504,0.17841428518295288,0.2161993682384491,0.2146163333851281,0.46267032623291016,0.24295426255146654,183
0.2161150574684143,0.19373750686645508,0.21813397109508514,0.21523978556704193,0.5068209171295166,0.2288308703839647,184
0.2400730848312378,0.1951446533203125,0.22257694602012634,0.21840701293399223,0.40267348289489746,0.2326609428361686,185
0.29007744789123535,0.19244199991226196,0.23962999880313873,0.17145979738440184,0.35874828696250916,0.22172927771217,186
0.19149839878082275,0.1757015585899353,0.20453809201717377,0.20267296683064706,0.6064128279685974,0.2365229325588075,187
0.2111368179321289,0.17571371793746948,0.24474617838859558,0.22953356121959018,0.1978640854358673,0.1977594076154607,188
0.2376207709312439,0.1904471516609192,0.20560255646705627,0.24648688548102166,0.5774125456809998,0.20969646675816284,189
0.2570365071296692,0.21447104215621948,0.21493391692638397,0.2124724058577518,0.31274092197418213,0.19503048099326536,190
0.22801542282104492,0.20728319883346558,0.20552310347557068,0.21209417634583505,0.3894699513912201,0.21094124030512915,191
0.23522722721099854,0.2096065878868103,0.20574262738227844,0.2245595526979783,0.3355776071548462,0.20348855765854895,192
0.24633127450942993,0.21562445163726807,0.206851065158844,0.21979341490834783,0.3810824155807495,0.2028502122498483,193
0.2511308193206787,0.21795082092285156,0.2029208093881607,0.22377549731979945,0.36148473620414734,0.24613003095975236,194
0.25570017099380493,0.2294095754623413,0.22998182475566864,0.2177094667660589,0.32109612226486206,0.2309533688678944,195
0.2388322353363037,0.2297632098197937,0.216526597738266,0.23343970349137563,0.4831808805465698,0.2553222048450416,196
0.27451378107070923,0.23842406272888184,0.24106815457344055,0.23969066297569236,0.28092387318611145,0.23795920972838394,197
0.2755899429321289,0.2444813847541809,0.23634488880634308,0.245323549396697,0.48296838998794556,0.21864926111518934,198
0.30262625217437744,0.24347352981567383,0.23440277576446533,0.2322162963856413,0.29150956869125366,0.20436628259551234,199
0.2870224118232727,0.2353743314743042,0.22371062636375427,0.2303866374420344,0.3762785494327545,0.21780345344866112,200
0.27779698371887207,0.23744267225265503,0.22449082136154175,0.22840842141283782,0.30965161323547363,0.23468768950879312,201
0.2763747572898865,0.24463671445846558,0.22685624659061432,0.2381796747777758,0.380150705575943,0.22273467173087355,202
0.3004488945007324,0.24823027849197388,0.22633299231529236,0.23395751868577397,0.345422625541687,0.24437458108582558,203
0.30059483647346497,0.25098109245300293,0.23811818659305573,0.2285479455101537,0.34388452768325806,0.2423159171427659,204
0.2689394950866699,0.24863052368164062,0.23558712005615234,0.23526698810571622,0.41537606716156006,0.23684210526315783,205
0.29044947028160095,0.2461828589439392,0.238766610622406,0.24350632511595882,0.31942906975746155,0.24284255210494396,206
0.29651516675949097,0.2548339366912842,0.24030037224292755,0.25452665003814945,0.42199498414993286,0.24547572691583414,207
0.3257015347480774,0.2628364562988281,0.2544727325439453,0.22598381386717717,0.2919701337814331,0.2288149117487473,208
0.28927919268608093,0.2495630979537964,0.23094572126865387,0.23078567603515915,0.4514203667640686,0.22798506271743632,209
0.2767782211303711,0.2412705421447754,0.2381313145160675,0.2349783986120996,0.26312685012817383,0.21359037375123674,210
0.29141148924827576,0.23854565620422363,0.22750532627105713,0.24091366577919576,0.38838711380958557,0.19378570744629922,211
0.3087701201438904,0.23748338222503662,0.21781402826309204,0.21668886034499016,0.31041818857192993,0.20588235294117638,212
0.26431310176849365,0.23015719652175903,0.211061030626297,0.2210178843166115,0.34549006819725037,0.1994669815837349,213
0.26415932178497314,0.22546398639678955,0.21122321486473083,0.21800663068156623,0.279835045337677,0.16601768216782103,214
0.2842696011066437,0.21164315938949585,0.19542178511619568,0.19502588564173073,0.31647154688835144,0.14699498898854163,215
0.23064547777175903,0.18677151203155518,0.17490780353546143,0.17226036142897347,0.2967821955680847,0.1625706169608375,216
0.1723252534866333,0.16633516550064087,0.16934983432292938,0.17776679224471306,0.28334951400756836,0.1700073409722001,217
0.15580761432647705,0.16347014904022217,0.16216358542442322,0.20205738967237827,0.388807088136673,0.17289585394657045,218
0.18386965990066528,0.17659181356430054,0.16598744690418243,0.2147813384716408,0.36376526951789856,0.15984169033864215,219
0.21489208936691284,0.18774545192718506,0.16820716857910156,0.21028715560694516,0.3497956693172455,0.158660751332546,220
0.22347700595855713,0.19363152980804443,0.16892500221729279,0.20700472534654,0.3132840394973755,0.1751619801474577,221
0.22266113758087158,0.20009779930114746,0.17752906680107117,0.20598563510545587,0.2982175350189209,0.20861127956337172,222
0.22556042671203613,0.21012407541275024,0.19310829043388367,0.20751132239128034,0.3459852933883667,0.2137978360090645,223
0.22105133533477783,0.21324849128723145,0.1956929862499237,0.21725617712322554,0.4005460739135742,0.2065366569850946,224
0.2381502389907837,0.2146713137626648,0.2017168253660202,0.23407462580122443,0.3441072404384613,0.19118444990584404,225
0.2717733383178711,0.22053253650665283,0.20539429783821106,0.2328011156053693,0.3365381956100464,0.1809390060961987,226
0.2830401360988617,0.22639042139053345,0.19829262793064117,0.22791176715270567,0.3443000912666321,0.1735022820848361,227
0.29046759009361267,0.22775906324386597,0.19583716988563538,0.21923870267745107,0.25484737753868103,0.18160926877533434,228
0.28925278782844543,0.2301042675971985,0.19203513860702515,0.22372111957312638,0.3108731508255005,0.16549104720564298,229
0.2983408570289612,0.22919005155563354,0.18807591497898102,0.21331097080525876,0.2594650983810425,0.1637036800612812,230
0.2913955748081207,0.22262799739837646,0.18176734447479248,0.2098164034145817,0.2687576413154602,0.18397114678752677,231
0.25845974683761597,0.22248458862304688,0.18718716502189636,0.2135576855339439,0.29035690426826477,0.18385943634100405,232
0.26610785722732544,0.22279542684555054,0.19021354615688324,0.2147595884686343,0.2858025133609772,0.18618939708276147,233
0.2683069705963135,0.22423040866851807,0.1859278678894043,0.22804767921578067,0.3514610230922699,0.1810347579075037,234
0.2860688269138336,0.2280491590499878,0.19588232040405273,0.2204145911192451,0.24361035227775574,0.1877852606045131,235
0.2901216447353363,0.2294977307319641,0.1959843933582306,0.21827455922366273,0.3289063274860382,0.1616928920238741,236
0.2766190767288208,0.21947258710861206,0.18690139055252075,0.20035820277846395,0.2715034484863281,0.15968210398646698,237
0.25122493505477905,0.20336377620697021,0.17789596319198608,0.19712422576669023,0.2580183744430542,0.16606555807347348,238
0.21508723497390747,0.19583994150161743,0.17502203583717346,0.19762076332954162,0.31070631742477417,0.1675177938782675,239
0.21541154384613037,0.19256049394607544,0.17303001880645752,0.19784772419996616,0.2935413420200348,0.16491653633781234,240
0.23191076517105103,0.18392294645309448,0.18179592490196228,0.16646059204143104,0.27275779843330383,0.17943889438575208,241
0.15680307149887085,0.16696077585220337,0.160424143075943,0.18214802800031787,0.4605346918106079,0.15937888991733423,242
0.16395527124404907,0.15673136711120605,0.17069098353385925,0.19410754788748058,0.2295537292957306,0.16989563052567735,243
0.18047326803207397,0.16610586643218994,0.16364231705665588,0.22452460923923906,0.4556121826171875,0.16643260668347637,244
0.20502710342407227,0.18856501579284668,0.1739898920059204,0.2055763453633306,0.32262805104255676,0.1574957709616673,245
0.2229379415512085,0.191364586353302,0.1668729931116104,0.20586570795837447,0.33379486203193665,0.15875650314385117,246
0.21999233961105347,0.1933279037475586,0.16886574029922485,0.20136858289874665,0.2969094216823578,0.17230538444352236,247
0.2145875096321106,0.19632023572921753,0.17328551411628723,0.2052165154984014,0.31141847372055054,0.18424244358622452,248
0.22244036197662354,0.20174896717071533,0.1803871989250183,0.20571258238088863,0.32742923498153687,0.18031661932271548,249
0.2239290475845337,0.20158922672271729,0.17908820509910583,0.20842795651676516,0.35203978419303894,0.1553573138425202,250
