,Model,Configuration,t,Specifications,MSE,Running Time,Predictions
0,LSTM 1,1,0,1 hidden nodes + 1 layers,0.051824266307548904,0.04735684394836426,"[[0.5023922324180603], [0.5051406621932983], [0.50103759765625], [0.5004395842552185], [0.5044469237327576], [0.5026390552520752], [0.5039737820625305], [0.5042370557785034], [0.5020124316215515], [0.50519859790802], [0.5042860507965088], [0.5008655786514282], [0.5050299763679504], [0.5029088258743286], [0.5039209127426147], [0.5034072399139404], [0.5034892559051514], [0.5050739049911499], [0.5036043524742126], [0.503241777420044], [0.5016212463378906], [0.5036829710006714], [0.5044393539428711], [0.5046026706695557], [0.5042679905891418], [0.5049346089363098], [0.5081803798675537], [0.5016247034072876], [0.5006044507026672], [0.5053890943527222], [0.5038861036300659], [0.5027326345443726], [0.5026592016220093], [0.502679705619812], [0.5021659731864929], [0.501784086227417], [0.5040173530578613], [0.5024599432945251], [0.5022985339164734], [0.5033823251724243], [0.5020382404327393], [0.5030298829078674], [0.5061256289482117], [0.5039606094360352], [0.4997028708457947], [0.5021823644638062], [0.5024808645248413], [0.5021475553512573], [0.5046485066413879], [0.5001563429832458], [0.5029363632202148], [0.504061758518219], [0.4996621608734131], [0.5097523331642151], [0.5052273869514465], [0.4995647966861725], [0.503391444683075], [0.5005252361297607], [0.5032843947410583], [0.5043105483055115], [0.5042053461074829], [0.5039889216423035], [0.503391444683075], [0.5051615834236145], [0.5034609436988831], [0.5028635263442993], [0.5033230185508728], [0.5049871206283569], [0.5067276358604431], [0.5033707022666931], [0.5029661655426025], [0.504664421081543], [0.5014132261276245], [0.5033605098724365], [0.5047346353530884], [0.5029273629188538], [0.5029349327087402], [0.504465639591217], [0.5043909549713135], [0.502078652381897], [0.5047773122787476], [0.5053079128265381], [0.5013568997383118], [0.5048743486404419], [0.5043670535087585], [0.5050703287124634], [0.503782331943512], [0.5032471418380737], [0.505333662033081], [0.5029250979423523], [0.5045357942581177], [0.5022975206375122], [0.5023127794265747], [0.5050316452980042], [0.5028190016746521], [0.5036135315895081], [0.5043588280677795], [0.5037148594856262], [0.5049616694450378], [0.5050996541976929], [0.505397617816925], [0.503543496131897], [0.49903619289398193], [0.5018879771232605], [0.5047523975372314], [0.5045210719108582], [0.5045440793037415], [0.5029628872871399], [0.5044967532157898], [0.5042750239372253], [0.5041387677192688], [0.5030636191368103], [0.5030643343925476], [0.5044079422950745], [0.5031479597091675], [0.5057837963104248], [0.503836989402771], [0.5020815134048462], [0.5085497498512268], [0.5016239285469055], [0.5004096627235413], [0.5040632486343384], [0.5035463571548462], [0.5056049227714539], [0.5016995072364807], [0.5026529431343079], [0.5033670663833618], [0.5023779273033142], [0.5065593123435974], [0.5050234198570251], [0.4991844594478607], [0.5024755597114563], [0.5030410885810852], [0.507957935333252], [0.5024967193603516], [0.5013962984085083], [0.5060499310493469], [0.5050848722457886], [0.5050696730613708], [0.5055384039878845], [0.505264937877655], [0.5047233700752258], [0.5066600441932678], [0.508040189743042], [0.5037063956260681], [0.4989931285381317], [0.5035293698310852], [0.5057260394096375], [0.5054907202720642], [0.507393479347229], [0.506248950958252], [0.5077922940254211], [0.5061376690864563], [0.5047151446342468], [0.5071524977684021], [0.5028296113014221], [0.5067834258079529], [0.5138528943061829], [0.5079245567321777], [0.5085107684135437], [0.5023726224899292], [0.5056324005126953], [0.5163758993148804], [0.5148372650146484], [0.5067045092582703], [0.5108110308647156], [0.5122765302658081], [0.5067258477210999], [0.5093188285827637], [0.5094725489616394], [0.5094588994979858], [0.5071824193000793], [0.510354220867157], [0.5100166201591492], [0.5068787932395935], [0.5060734152793884], [0.5101705193519592], [0.5094233155250549], [0.5097036957740784], [0.500779926776886], [0.5028287172317505], [0.5082913041114807], [0.5075661540031433], [0.5106340646743774], [0.5087730884552002], [0.5072861909866333], [0.5069901347160339], [0.5091617107391357], [0.5140154361724854], [0.5031695365905762], [0.5036709308624268], [0.512394905090332], [0.511320173740387], [0.5064067840576172], [0.5073409080505371], [0.5112077593803406], [0.5059460401535034], [0.5080052018165588], [0.5135695934295654], [0.5135356187820435], [0.5078982710838318], [0.5099421739578247], [0.5113624334335327], [0.5108551383018494], [0.5121191740036011], [0.5107952356338501], [0.507394015789032], [0.5081383585929871], [0.5143752098083496], [0.5066824555397034], [0.5081246495246887], [0.5104179382324219], [0.5072711706161499], [0.5119382739067078], [0.5110777616500854], [0.5081344246864319], [0.5052884221076965], [0.5049288868904114], [0.5091073513031006], [0.5065986514091492], [0.5070725679397583], [0.5073732733726501], [0.5083231925964355], [0.5095664262771606], [0.5074911713600159], [0.5059710741043091], [0.5075865983963013], [0.5098891854286194], [0.5076169967651367], [0.5083972215652466], [0.5069971084594727], [0.506690263748169], [0.5099731087684631], [0.5070698857307434], [0.5058935284614563], [0.5069025158882141], [0.5041019320487976], [0.507637083530426], [0.5059983730316162], [0.5039364099502563], [0.5067330598831177], [0.5047992467880249], [0.50334632396698], [0.5042215585708618], [0.5040740966796875], [0.5047343373298645], [0.5047394037246704], [0.5031238794326782], [0.5028066039085388], [0.5034030675888062], [0.5061494708061218], [0.5014086961746216], [0.5002668499946594], [0.5032947659492493], [0.50345379114151], [0.503280758857727], [0.5022504925727844], [0.5046253800392151], [0.5036259293556213], [0.5013387203216553], [0.5030625462532043], [0.505074143409729], [0.5035210251808167], [0.5018265843391418], [0.5016425251960754], [0.5031670331954956], [0.5037448406219482], [0.5019336342811584], [0.5023901462554932], [0.5030162334442139], [0.5033560991287231], [0.5033801794052124], [0.4995719790458679], [0.5013864040374756], [0.5035580992698669], [0.5023928284645081], [0.502680242061615], [0.5021289587020874], [0.5017015337944031], [0.5016831159591675], [0.503288209438324], [0.5017369389533997], [0.5013677477836609], [0.5020822286605835], [0.5009901523590088], [0.5018578767776489], [0.50392085313797], [0.5027487277984619], [0.5019405484199524], [0.50240159034729], [0.5034528374671936], [0.5037606954574585], [0.5010805726051331], [0.5015806555747986], [0.5017485022544861], [0.5041123628616333], [0.5038424134254456], [0.5018516778945923], [0.5021302103996277], [0.5020930171012878], [0.5021536946296692], [0.5030496716499329], [0.5046926736831665], [0.5029211044311523], [0.5013766884803772], [0.5016544461250305], [0.5018286108970642], [0.501032829284668], [0.5012648105621338], [0.5019320249557495], [0.5031189322471619], [0.503109872341156], [0.502205491065979], [0.5011361837387085], [0.5056732296943665], [0.5015160441398621], [0.5000509023666382], [0.5051572322845459], [0.5028037428855896], [0.5042228698730469], [0.5042402148246765], [0.503490149974823], [0.5005748867988586], [0.5027905106544495], [0.5036687850952148], [0.5009467005729675], [0.5039293766021729], [0.5003843307495117], [0.5011410713195801], [0.5015645623207092], [0.5019343495368958], [0.503938615322113], [0.504249632358551], [0.5044048428535461], [0.5063235759735107], [0.5040335655212402], [0.5027788877487183], [0.5035375952720642], [0.5027157068252563], [0.5035158395767212], [0.5034955739974976], [0.5030534863471985], [0.5017560720443726], [0.5032587051391602], [0.5040203928947449], [0.5035894513130188], [0.502318799495697], [0.502823531627655], [0.5026041269302368], [0.5037897825241089], [0.5045954585075378], [0.4999590814113617], [0.5000996589660645], [0.5014415979385376], [0.5029172301292419], [0.5021458268165588], [0.5008113980293274], [0.501356840133667], [0.5029979944229126], [0.5023683309555054], [0.5027833580970764], [0.5025324821472168], [0.5009097456932068], [0.5017041563987732], [0.50218266248703], [0.5027939677238464], [0.5008705258369446], [0.5014263391494751], [0.5011224746704102], [0.5023895502090454], [0.5049561262130737], [0.5029016733169556], [0.5033385157585144], [0.5022703409194946], [0.5017421245574951], [0.5025256276130676], [0.5017866492271423], [0.5033645629882812], [0.5051140785217285], [0.5071458220481873], [0.502479612827301], [0.5005356073379517], [0.5036075711250305], [0.5028358101844788], [0.5024845600128174], [0.5037517547607422], [0.5060617923736572], [0.5051449537277222], [0.5019991397857666], [0.5028093457221985], [0.5052704811096191], [0.5046245455741882], [0.5017325282096863], [0.49980390071868896], [0.5019538402557373], [0.5027757287025452], [0.501669704914093], [0.5036071538925171], [0.50299072265625], [0.5047072768211365], [0.5033531188964844], [0.5011815428733826], [0.5043259263038635], [0.503107488155365], [0.5041322708129883], [0.5060598850250244], [0.5011172294616699], [0.5023506283760071], [0.5050831437110901], [0.5061209201812744], [0.5037851333618164], [0.5029127597808838], [0.5047620534896851], [0.503390908241272], [0.5018606781959534], [0.5028741359710693], [0.5020478367805481], [0.501177966594696], [0.5014487504959106], [0.5033025741577148], [0.5019907355308533], [0.4998476207256317], [0.4993588328361511], [0.5004324913024902], [0.501998245716095], [0.5009850263595581], [0.5023496150970459], [0.5038555860519409], [0.5009897351264954], [0.5010230541229248], [0.5017725825309753], [0.5017381310462952], [0.5013054609298706], [0.5002064108848572], [0.502076268196106], [0.5011289119720459], [0.49970418214797974], [0.4999125003814697], [0.4995236396789551], [0.5012409090995789], [0.5015426874160767], [0.5002225041389465], [0.501673698425293], [0.5013630390167236], [0.5029404759407043], [0.4995101988315582], [0.49871718883514404], [0.5016085505485535], [0.5001868009567261], [0.5013419389724731], [0.5008840560913086], [0.5005330443382263], [0.5008998513221741], [0.5006215572357178], [0.5012757778167725], [0.5005232691764832], [0.5009943246841431], [0.5015600919723511], [0.49907636642456055], [0.5004989504814148], [0.5014196038246155], [0.5003324747085571], [0.5001115202903748], [0.5008336901664734], [0.5015737414360046], [0.5004534721374512], [0.5005255341529846], [0.5010261535644531], [0.5004632472991943], [0.501089870929718], [0.5007383227348328], [0.5001700520515442], [0.5012579560279846], [0.500819981098175], [0.5007646083831787], [0.5006048679351807], [0.5006458759307861], [0.5007383823394775], [0.5003905296325684], [0.5004349946975708], [0.5007566809654236], [0.5003905296325684], [0.4998634159564972], [0.5000177621841431], [0.5008012056350708], [0.5001693964004517], [0.5011995434761047], [0.5012218952178955], [0.5002152323722839], [0.5009024739265442], [0.5009629726409912], [0.5004635453224182], [0.5005616545677185], [0.5013332366943359], [0.5004139542579651], [0.4998292326927185], [0.5001040697097778], [0.5005387663841248], [0.5009251832962036], [0.5001538395881653], [0.500277578830719], [0.5004563331604004], [0.5004017353057861], [0.5011631846427917], [0.5005387663841248], [0.500424861907959], [0.5001757740974426], [0.5012835264205933], [0.5003576874732971], [0.5003315210342407], [0.5026261210441589], [0.5017498135566711], [0.49952051043510437], [0.5002707839012146], [0.5029494166374207], [0.4999993145465851], [0.5001834034919739], [0.5012332797050476], [0.5006879568099976], [0.5008689165115356], [0.500923752784729], [0.5008018016815186], [0.5007099509239197], [0.5004811882972717], [0.5001901388168335], [0.500777542591095], [0.5005442500114441], [0.5015184879302979], [0.5009253621101379], [0.5008515119552612], [0.49981436133384705], [0.4995710849761963], [0.5005040168762207], [0.5010359287261963], [0.5004660487174988], [0.5001586675643921], [0.5013387203216553], [0.5003268718719482], [0.5010002255439758], [0.5004783272743225], [0.5003728270530701], [0.5008834600448608], [0.5007402896881104], [0.5005282163619995], [0.49977004528045654], [0.5010159611701965], [0.5005994439125061], [0.5018612742424011], [0.5010813474655151], [0.49933740496635437], [0.5008558034896851], [0.4998430013656616], [0.5008348822593689], [0.5026046633720398], [0.5008344054222107], [0.4979664385318756], [0.49969980120658875], [0.5011494755744934], [0.5006182193756104], [0.5021592974662781], [0.5018000602722168], [0.5002036094665527], [0.5010846257209778], [0.5005286335945129], [0.5001278519630432], [0.5012645721435547], [0.5008065104484558], [0.5010467171669006], [0.5014708638191223], [0.5010560750961304], [0.5018025636672974], [0.4992924928665161], [0.5002234578132629], [0.5017858743667603], [0.5005242228507996], [0.5011979341506958], [0.5013334155082703], [0.5003670454025269], [0.5007760524749756], [0.5000140070915222], [0.5013265013694763], [0.5032374858856201], [0.5007729530334473], [0.49969202280044556], [0.5009427070617676], [0.5014322996139526], [0.5013521909713745], [0.5025343298912048], [0.5031139850616455], [0.5009886026382446], [0.5020438432693481], [0.5016933083534241], [0.5001748204231262], [0.5009901523590088], [0.5007838010787964], [0.5018554925918579], [0.5012115240097046], [0.49991223216056824], [0.5008795857429504], [0.5010833740234375], [0.5019678473472595], [0.501230001449585], [0.5003209114074707], [0.5013157725334167], [0.50042724609375], [0.5005239248275757], [0.5010476112365723], [0.5005667209625244], [0.4999704360961914], [0.5003001093864441], [0.5005494952201843], [0.5011047720909119], [0.5002987384796143], [0.500614583492279], [0.5001904964447021], [0.5003100037574768], [0.500773012638092], [0.5002862811088562], [0.4998174011707306], [0.49991974234580994], [0.5004162788391113], [0.5006820559501648], [0.5007776021957397], [0.5003311634063721], [0.49974530935287476], [0.5005673766136169], [0.500662088394165], [0.5001906752586365], [0.5008057951927185], [0.5004417300224304], [0.5011275410652161], [0.500841498374939], [0.5001600384712219], [0.500548779964447], [0.5005369782447815], [0.5014894604682922], [0.49968186020851135], [0.4996194839477539], [0.5013018846511841], [0.5003311634063721], [0.5000860691070557], [0.5005370378494263], [0.500035285949707], [0.49984416365623474], [0.4997723698616028], [0.5008891820907593], [0.5006963014602661], [0.500287652015686], [0.5000980496406555], [0.4986896812915802], [0.5002162456512451], [0.5008032917976379], [0.500353991985321], [0.5004572868347168], [0.5002978444099426], [0.5011888146400452], [0.5012725591659546], [0.5000742077827454], [0.500805675983429], [0.5006250143051147], [0.5004653930664062], [0.5007196068763733], [0.50086510181427], [0.5004189014434814], [0.500480592250824], [0.5013301372528076], [0.5004984140396118], [0.5001185536384583], [0.5008499622344971], [0.5006969571113586], [0.5000560283660889], [0.5001580715179443], [0.5001698136329651], [0.5011220574378967], [0.5000066757202148], [0.500677227973938], [0.5002290606498718], [0.49928197264671326], [0.5005436539649963], [0.49987977743148804], [0.5010107755661011], [0.5016486644744873], [0.5006881952285767], [0.500740647315979], [0.5005226135253906], [0.5007773637771606], [0.5017961859703064], [0.5013957023620605], [0.49886810779571533], [0.4984342157840729], [0.5008137822151184], [0.5020287036895752], [0.5017526745796204], [0.500957727432251], [0.5017445087432861], [0.5022895932197571], [0.5025151371955872], [0.5008575916290283], [0.5020889639854431], [0.5017897486686707], [0.5025832056999207], [0.5001177191734314], [0.4993232786655426], [0.501685619354248], [0.5011007785797119], [0.5028477311134338], [0.5000335574150085], [0.4989597201347351], [0.5008469820022583], [0.5012317895889282], [0.5035787224769592], [0.5025998950004578], [0.5022275447845459], [0.5033640265464783], [0.5000103116035461], [0.502454400062561], [0.5038864612579346], [0.5009410977363586], [0.5008431077003479], [0.5001782178878784], [0.5048799514770508], [0.5030993223190308], [0.499828577041626], [0.5026823282241821], [0.5020745992660522], [0.5030170679092407], [0.5008558034896851], [0.5022993683815002], [0.5038087964057922], [0.5038933753967285], [0.5001227259635925], [0.4985651969909668], [0.5021755695343018], [0.5037416219711304], [0.5001401305198669], [0.5024446249008179], [0.5032755732536316], [0.5018430948257446], [0.5001006126403809], [0.49998706579208374], [0.5018638968467712], [0.5016235709190369], [0.5003436803817749], [0.5003074407577515], [0.5010131597518921], [0.5013189315795898], [0.5001598000526428], [0.4998951256275177], [0.5008715987205505], [0.5003522038459778], [0.5004683136940002], [0.49986937642097473], [0.4998973608016968], [0.49998974800109863], [0.4999048113822937], [0.5004167556762695], [0.49991825222969055], [0.49993667006492615], [0.5007243156433105], [0.5006405711174011], [0.5003389716148376], [0.500258207321167], [0.500100314617157], [0.5010336637496948], [0.5000739693641663], [0.5002744197845459], [0.5006226897239685], [0.5000244379043579], [0.5001266002655029], [0.5003448724746704], [0.5004985928535461], [0.500234842300415], [0.5003035664558411], [0.5005032420158386], [0.5003582239151001], [0.4996486306190491], [0.4996011555194855], [0.5000592470169067], [0.5006426572799683], [0.5002833008766174], [0.5002188682556152], [0.5006779432296753], [0.5006996989250183], [0.5016400814056396], [0.5010114312171936], [0.5000401139259338], [0.49994924664497375], [0.4995608925819397], [0.5007234811782837], [0.5014455914497375], [0.5012983083724976], [0.5006391406059265], [0.5009124875068665], [0.5025832653045654], [0.5017557740211487], [0.49956586956977844], [0.5012139678001404], [0.5018913745880127], [0.5007815957069397], [0.5006344318389893], [0.5009891986846924], [0.500234067440033], [0.5004813075065613], [0.5014957189559937], [0.5007034540176392], [0.5003266930580139], [0.5006611943244934], [0.5001378655433655], [0.5008076429367065], [0.500248372554779], [0.5000138282775879], [0.5005220770835876], [0.5004336833953857], [0.5003966093063354], [0.5002210140228271], [0.500033974647522], [0.5006135106086731]]"
