GRU 1,LSTM 1,LSTM 2,MLP 1,RNN 1,real,t
0.5424601435661316,0.5837717652320862,0.5340747833251953,0.5547886063337818,0.41274261474609375,0.50738884810571,46
0.5459835529327393,0.5827977061271667,0.5461997389793396,0.5599786579373368,0.41305962204933167,0.5289489642845743,47
0.5446197986602783,0.5773617029190063,0.530616283416748,0.5601953777677237,0.4081868827342987,0.5245762982349749,48
0.5444085597991943,0.5746381282806396,0.5185741186141968,0.5504243399035363,0.398330956697464,0.5468066770929751,49
0.5433451533317566,0.5794421434402466,0.5200058817863464,0.5480925584530443,0.3979566693305969,0.542322300596853,50
0.5491610765457153,0.5778011083602905,0.5223084092140198,0.5484218777791511,0.39858075976371765,0.5369761577989851,51
0.540012538433075,0.5781366229057312,0.5285300016403198,0.5494582832882647,0.39888012409210205,0.5483706233442915,52
0.5415328145027161,0.5800749659538269,0.5396340489387512,0.553347073318149,0.40293750166893005,0.5604991861096039,53
0.5353231430053711,0.5788583755493164,0.5334047079086304,0.555976590307677,0.407014936208725,0.5756918068366794,54
0.5406501889228821,0.5801035165786743,0.5446609258651733,0.5560305936705142,0.4029983878135681,0.5943474514059558,55
0.5490944981575012,0.5807974934577942,0.5471549034118652,0.5592944022153696,0.40368521213531494,0.5840222144202227,56
0.5678572058677673,0.5811476707458496,0.5592374205589294,0.562719692646639,0.4041445851325989,0.5849637738980561,57
0.5763293504714966,0.5872952342033386,0.5742834806442261,0.5616744441030709,0.41303104162216187,0.5842296766780506,58
0.5713449120521545,0.5948299765586853,0.5791939496994019,0.5728091524763772,0.43459856510162354,0.5935335610098624,59
0.568941056728363,0.5928585529327393,0.5928557515144348,0.5755272629579752,0.4326574206352234,0.5909961380102774,60
0.5608034729957581,0.5926895141601562,0.5884458422660828,0.5739930154410328,0.42886587977409363,0.5913472279850626,61
0.5717971920967102,0.5899360179901123,0.5849356651306152,0.5820805998986516,0.4259646534919739,0.5975232198142415,62
0.5887064337730408,0.5891472697257996,0.5966330766677856,0.5652013392438477,0.41629356145858765,0.5834955794580448,63
0.5520129203796387,0.6015518307685852,0.5731226801872253,0.5709663603993022,0.44628968834877014,0.5733778047301396,64
0.5565097332000732,0.5955348610877991,0.6121633648872375,0.5817041419309065,0.441557914018631,0.5960390667390126,65
0.5417025089263916,0.5888132452964783,0.589163601398468,0.5728473199287509,0.42424261569976807,0.5889215154320003,66
0.525198757648468,0.5892122387886047,0.5727491974830627,0.5681933414627297,0.42590588331222534,0.5816284191375953,67
0.5328705906867981,0.5911341905593872,0.5845089554786682,0.5719843436650007,0.42403584718704224,0.5782611471066993,68
0.550153374671936,0.5879431366920471,0.5850112438201904,0.5699900632030169,0.41767117381095886,0.5801123487919313,69
0.5436272621154785,0.5891657471656799,0.5740383267402649,0.5687109992156317,0.4256199598312378,0.5785803198110496,70
0.5459884405136108,0.5922499895095825,0.5837274193763733,0.5736815099645683,0.43036210536956787,0.5772717117232135,71
0.5493705868721008,0.5894882082939148,0.5825799703598022,0.5703589404652095,0.4228513538837433,0.572531997063611,72
0.5489176511764526,0.5892140865325928,0.5757619738578796,0.569738109544694,0.42284226417541504,0.5700424499696785,73
0.553402304649353,0.5892292261123657,0.5777487754821777,0.5687739570164961,0.4228535294532776,0.5673933165235711,74
0.5495429635047913,0.5901708602905273,0.574739396572113,0.5689774598005657,0.4255395531654358,0.5770961667358208,75
0.5494197607040405,0.5891486406326294,0.5742128491401672,0.5696144267961143,0.4242025315761566,0.5944591618524783,76
0.5512645244598389,0.587432861328125,0.5709269046783447,0.5682833951007319,0.4201413094997406,0.5908684689285371,77
0.5526173710823059,0.5878247022628784,0.5716533064842224,0.5648481010896282,0.41763976216316223,0.5832881172002169,78
0.5549671053886414,0.5905655026435852,0.5796102285385132,0.568382870647418,0.4212477505207062,0.5772876703584311,79
0.5595540404319763,0.5905987620353699,0.5865628719329834,0.5686416100649971,0.42357906699180603,0.568478503718362,80
0.5473222136497498,0.5923994779586792,0.5809277296066284,0.5735085755828226,0.43219730257987976,0.5754205100379816,81
0.5510696172714233,0.590574324131012,0.5872008800506592,0.5736616895462446,0.4276690185070038,0.5441894609173022,82
0.5480536818504333,0.5889022350311279,0.5739370584487915,0.5715818256544523,0.42454564571380615,0.563004691838754,83
0.554804265499115,0.5882955193519592,0.5755077600479126,0.56767063565954,0.4197032153606415,0.5729788388497017,84
0.5545486807823181,0.5879327654838562,0.5613750219345093,0.5692562502079856,0.4256272614002228,0.5619992978200503,85
0.5534780025482178,0.5863509774208069,0.5631067156791687,0.56389706969259,0.41753992438316345,0.5444447990807826,86
0.5571948885917664,0.5883705019950867,0.5690292716026306,0.5655263183484964,0.4157986044883728,0.5503175768408287,87
0.5632363557815552,0.5849473476409912,0.5624688863754272,0.5643898560721865,0.4164401590824127,0.5755641377549391,88
0.5639743208885193,0.5852456092834473,0.5542972087860107,0.5733409501439325,0.4238123297691345,0.6002840637068717,89
0.5758694410324097,0.5837706923484802,0.5636348128318787,0.5597905908730962,0.4090682566165924,0.6152053876352493,90
0.561776340007782,0.5913357734680176,0.5541492700576782,0.562260381993987,0.42235684394836426,0.6151575117295969,91
0.5767407417297363,0.5901849269866943,0.588158130645752,0.5700597663428072,0.41887366771698,0.6159554434904727,92
0.5796856880187988,0.5896452069282532,0.5916253328323364,0.5728959875647711,0.41971129179000854,0.6265838945453386,93
0.5842137932777405,0.5952615737915039,0.6042779088020325,0.5765248484464649,0.4325369894504547,0.6358079857010628,94
0.5767496824264526,0.6012096405029297,0.6135576367378235,0.5815752588086941,0.44460529088974,0.6309246433245027,95
0.572106659412384,0.6011649370193481,0.6261929273605347,0.586392783495209,0.444178968667984,0.6384252018767353,96
0.5739331245422363,0.5988301038742065,0.6268885731697083,0.5863176777917544,0.43792587518692017,0.6488621493089912,97
0.5754948854446411,0.5995211601257324,0.6239083409309387,0.5850009167028369,0.44071123003959656,0.6462449331333183,98
0.5712888836860657,0.6032311916351318,0.6310284733772278,0.5865316106277759,0.44698500633239746,0.6586607513325461,99
0.5683020353317261,0.6044123768806458,0.642219603061676,0.5885473004295622,0.44786304235458374,0.6343078739906163,100
0.5667868256568909,0.6026718020439148,0.6371205449104309,0.5936692692875353,0.4479130208492279,0.6271584054131691,101
0.5730096697807312,0.6016043424606323,0.642970860004425,0.58991165636418,0.44257745146751404,0.5628929813922313,102
0.5710680484771729,0.6045904159545898,0.6352928280830383,0.5946698543236025,0.45242980122566223,0.525757237241071,103
0.5764179825782776,0.6023116111755371,0.6372571587562561,0.5942179093235412,0.45026084780693054,0.5362899364846317,104
0.5756033062934875,0.5993083715438843,0.6098169684410095,0.59466423593057,0.4511603116989136,0.4834828125498707,105
0.5749266147613525,0.591258704662323,0.5763339996337891,0.5820877304459877,0.4394051134586334,0.4415594778334558,106
0.5754671096801758,0.5903612971305847,0.5607094764709473,0.5709210976778176,0.42425206303596497,0.44447990807826115,107
0.5861630439758301,0.5812646746635437,0.5240689516067505,0.5661019955420513,0.41734009981155396,0.45566691136574006,108
0.5892239212989807,0.5689373016357422,0.47854167222976685,0.5623691874271471,0.40810254216194153,0.47137020841977595,109
0.5984606146812439,0.5672734379768372,0.4637857675552368,0.53909748130809,0.3802948296070099,0.43514410647601415,110
0.593062162399292,0.5712608098983765,0.4296009838581085,0.5365265545496541,0.39112427830696106,0.3860872618173694,111
0.5961441397666931,0.570056676864624,0.4525708556175232,0.5358058167503957,0.380279004573822,0.2796591235517538,112
0.5878446102142334,0.5642841458320618,0.4439798593521118,0.5386864231155017,0.3862985074520111,0.24020937729405378,113
0.5820234417915344,0.5581991672515869,0.42269933223724365,0.5354635730289535,0.3834766745567322,0.23620375985445716,114
0.5783188343048096,0.5416839122772217,0.3680419623851776,0.5382699424916084,0.37705570459365845,0.06935622865532531,115
0.5873879194259644,0.5151822566986084,0.30218178033828735,0.4952950022157206,0.2989233732223511,0.1074494909195366,116
0.5779898762702942,0.5103465914726257,0.1910734921693802,0.46898591599385553,0.2823382616043091,0.024081580543231885,117
0.577644407749176,0.4890780448913574,0.129326730966568,0.4830943132723684,0.2957606613636017,0.0865277201493728,118
0.5738223791122437,0.44717586040496826,0.10648943483829498,0.41021304752020543,0.0808648094534874,0.05082825316778909,119
0.5595904588699341,0.40585553646087646,0.08201076090335846,0.4148597813332616,0.14688673615455627,0.07013820178098369,120
0.5642641186714172,0.43120086193084717,0.0822237953543663,0.3721811141902736,-0.01283084787428379,0.07771855350930389,121
0.5381492376327515,0.409824937582016,0.0822872444987297,0.3816352040194702,0.039682310074567795,0.04371070186077681,122
0.5296191573143005,0.41454729437828064,0.0862678736448288,0.36831599735241594,-0.028125878423452377,0.12144521400529827,123
0.5158576965332031,0.39745795726776123,0.09011275321245193,0.3782286659105852,-0.030690273270010948,0.15736810187992714,124
0.5276839733123779,0.38770636916160583,0.08878127485513687,0.36129543492586885,-0.06211228668689728,0.1718585426574319,125
0.4877355992794037,0.4052076041698456,0.0878782644867897,0.36841480763731727,-0.019174423068761826,0.131116146947113,126
0.5154464840888977,0.4319526255130768,0.11076345294713974,0.37883019957005515,-0.03846893087029457,0.11228495739044389,127
0.5089176893234253,0.4043395519256592,0.14540891349315643,0.38070342893070525,-0.007421558257192373,0.13231304458842671,128
0.4938889145851135,0.43624401092529297,0.13738375902175903,0.40329988812522904,0.09871668368577957,0.09943825604034334,129
0.4738861620426178,0.4447760581970215,0.13599424064159393,0.40343627129140075,0.08948620408773422,0.0985924483738151,130
0.46279099583625793,0.43579310178756714,0.14402443170547485,0.3937023201093281,0.02951972559094429,0.09978934601512882,131
0.46864748001098633,0.4170534908771515,0.1330484002828598,0.38702654808475395,0.01686430349946022,0.14171268073154383,132
0.45429250597953796,0.414767324924469,0.11973941326141357,0.3828124343678647,0.01290375180542469,0.16687944846956687,133
0.4546876847743988,0.421695739030838,0.11679419875144958,0.3803340595584675,-0.004996427334845066,0.15886821359037376,134
0.45269113779067993,0.41506147384643555,0.13231654465198517,0.37561110731059466,-0.0348525270819664,0.17782707222878302,135
0.4726295471191406,0.4172873795032501,0.15922664105892181,0.38379220607996706,-0.019808996468782425,0.18389135361143918,136
0.47609660029411316,0.4214012920856476,0.16297751665115356,0.38773593555356306,0.024663574993610382,0.14094666624110302,137
0.4578377604484558,0.44201281666755676,0.17120908200740814,0.4050697355217802,0.08123622089624405,0.12880214484057315,138
0.4856102466583252,0.44638365507125854,0.20000731945037842,0.40694783471481627,0.05585959181189537,0.14673965082506144,139
0.4824746251106262,0.42447206377983093,0.18090002238750458,0.4094863420324668,0.08671946823596954,0.13966997542370174,140
0.483369380235672,0.439189612865448,0.15279296040534973,0.40432213136396583,0.08472611755132675,0.10829529858606483,141
0.47430387139320374,0.4440731406211853,0.14187753200531006,0.40070659842184303,0.06675001233816147,0.12184417988573618,142
0.4788758158683777,0.43757766485214233,0.14462637901306152,0.39279633818755305,0.042550310492515564,0.12610513548881297,143
0.45067256689071655,0.4294065535068512,0.13591846823692322,0.3951529377507822,0.06480903178453445,0.10494398519038643,144
0.4420710504055023,0.43347838521003723,0.14117275178432465,0.3876827694943506,0.021483320742845535,0.12375921611183811,145
0.4287516474723816,0.4245431125164032,0.14260917901992798,0.38330282864529297,0.003666857024654746,0.14045194854935997,146
0.4279603362083435,0.4177582263946533,0.14188869297504425,0.38371001877564,0.00866372138261795,0.17544923558137301,147
0.4184287488460541,0.41927266120910645,0.14536842703819275,0.37812768156333804,-0.016867799684405327,0.1541604162012065,148
0.4262443780899048,0.4183350205421448,0.15614357590675354,0.3846789286343722,-0.010534033179283142,0.11442341450959115,149
0.4628850519657135,0.4150453507900238,0.18095281720161438,0.383476444327575,-0.03412148356437683,0.12629663911142314,150
0.4802679419517517,0.4094116687774658,0.17815899848937988,0.39884486643704803,0.036346737295389175,0.11416807634611083,151
0.49160468578338623,0.42496973276138306,0.15166091918945312,0.39939689718616245,0.06801198422908783,0.12361558839488039,152
0.4630805253982544,0.44015955924987793,0.1242218017578125,0.39676488145163763,0.07319129258394241,0.13194599597842396,153
0.4597299098968506,0.4421222507953644,0.12315249443054199,0.39128756843719464,0.0475640632212162,0.11424786952219841,154
0.43276306986808777,0.4268011748790741,0.13647308945655823,0.38357893241508245,0.012832670472562313,0.12869043439405056,155
0.4239727556705475,0.42642742395401,0.1483689248561859,0.3811016251801362,-0.003986049443483353,0.10773674635345176,156
0.4172459840774536,0.4169902801513672,0.15349605679512024,0.38755752225269435,0.012865420430898666,0.09404423733682299,157
0.4332450032234192,0.416448712348938,0.15965552628040314,0.3794101122423008,-0.02691306360065937,0.08276148223803892,158
0.42835673689842224,0.40914180874824524,0.1454087495803833,0.3874094965351163,0.012718603946268559,0.13133956784015832,159
0.45569637417793274,0.41118642687797546,0.1393943876028061,0.38266877357628903,-0.011156732216477394,0.10417797069994578,160
0.44403454661369324,0.4052759110927582,0.11553798615932465,0.37622035166820983,-0.014433834701776505,0.11606715393699533,161
0.4429125189781189,0.4180508852005005,0.11624608933925629,0.3734681811565246,-0.03133826702833176,0.11646611981743324,162
0.480772465467453,0.40142497420310974,0.14819414913654327,0.3933652584091794,-0.014060381799936295,0.11828540423223004,163
0.5175412893295288,0.37657880783081055,0.14604178071022034,0.3702727598109339,-0.08821488916873932,0.14370751013373337,164
0.4973613917827606,0.3964180052280426,0.09180282056331635,0.3849883669422651,0.04950692132115364,0.1671826625386996,165
0.5093761086463928,0.4453105628490448,0.0952899158000946,0.3947699373955051,0.0635552927851677,0.1944080942197823,166
0.4890689551830292,0.43291130661964417,0.12575745582580566,0.38249981349603585,0.005917432252317667,0.2023235772876704,167
0.481567919254303,0.4247499108314514,0.15486007928848267,0.3994954653955453,0.03799218684434891,0.18196035875011968,168
0.5272006988525391,0.41693758964538574,0.2021258920431137,0.4027821007698626,-0.005185113288462162,0.20189269413679733,169
0.5502139329910278,0.3981665074825287,0.18127064406871796,0.4039933014833576,0.053901366889476776,0.2316874660879002,170
0.569559633731842,0.4228430688381195,0.17938467860221863,0.45403362147873816,0.17235451936721802,0.26652516676773796,171
0.6020897626876831,0.44495612382888794,0.16062510013580322,0.4014514186517017,0.049041748046875,0.2570138201780984,172
0.5574766397476196,0.4599452018737793,0.08987759798765182,0.44240256441907005,0.2612852156162262,0.30581532667326294,173
0.5777426362037659,0.4999898672103882,0.20278167724609375,0.44995267959681245,0.1870684176683426,0.30956560594937926,174
0.5697658658027649,0.45155319571495056,0.24044935405254364,0.4471256715981598,0.17564935982227325,0.2866170885065909,175
0.586116373538971,0.47729673981666565,0.25721192359924316,0.457549629790135,0.197100430727005,0.2725096549743065,176
0.6016194224357605,0.49026888608932495,0.26186320185661316,0.4694360395227605,0.2377413958311081,0.21092528166991156,177
0.6048142313957214,0.504869282245636,0.23484575748443604,0.4749016813635207,0.28383591771125793,0.2132712010468864,178
0.5916873812675476,0.5264113545417786,0.21513837575912476,0.4788646487870493,0.3065301477909088,0.20794101688423608,179
0.5741679668426514,0.5166345834732056,0.2109159231185913,0.4818968889296093,0.29838642477989197,0.2456033959975743,180
0.5628548264503479,0.49350211024284363,0.20861202478408813,0.45125096379160434,0.2131064534187317,0.24295426255146654,181
0.5472745299339294,0.4848812520503998,0.17461976408958435,0.44183329199398136,0.20397333800792694,0.2288308703839647,182
0.5482968688011169,0.4844221770763397,0.20021064579486847,0.43851350519459664,0.1713290810585022,0.2326609428361686,183
0.5528839826583862,0.4751473665237427,0.2231415957212448,0.43621036391017975,0.16080142557621002,0.22172927771217,184
0.5440211892127991,0.47444477677345276,0.21131640672683716,0.4424864596407054,0.1999683976173401,0.2365229325588075,185
0.553163468837738,0.47771504521369934,0.2389231026172638,0.4610828472642601,0.19811365008354187,0.1977594076154607,186
0.5746089220046997,0.464315801858902,0.21364304423332214,0.4231508087213836,0.13099242746829987,0.20969646675816284,187
0.5228368639945984,0.4885173439979553,0.14442290365695953,0.44572379761009656,0.25489911437034607,0.19503048099326536,188
0.5397459268569946,0.49598193168640137,0.20346295833587646,0.44814380354553257,0.21127749979496002,0.21094124030512915,189
0.4945022761821747,0.46545714139938354,0.21586626768112183,0.42953184390879473,0.1513223499059677,0.20348855765854895,190
0.500908613204956,0.47041016817092896,0.20616209506988525,0.4263156972067882,0.14412544667720795,0.2028502122498483,191
0.4865151643753052,0.464933842420578,0.20239728689193726,0.4219578428583979,0.13620063662528992,0.24613003095975236,192
0.4918109178543091,0.4674876034259796,0.2137289047241211,0.4251010305082339,0.13336224853992462,0.2309533688678944,193
0.4838002622127533,0.45920902490615845,0.21260181069374084,0.4194651186276829,0.12294025719165802,0.2553222048450416,194
0.4886392652988434,0.4655769169330597,0.2326798141002655,0.42749124011826256,0.12304983288049698,0.23795920972838394,195
0.5135366320610046,0.4638143479824066,0.2400311380624771,0.4230797485893142,0.12161056697368622,0.21864926111518934,196
0.4893324673175812,0.4705564081668854,0.23418954014778137,0.43605959741553013,0.1772429645061493,0.20436628259551234,197
0.5121891498565674,0.4862905740737915,0.2537466883659363,0.4397881977047766,0.17459894716739655,0.21780345344866112,198
0.4814094305038452,0.47349491715431213,0.23553460836410522,0.4392565819292752,0.1895671933889389,0.23468768950879312,199
0.48372721672058105,0.4803195595741272,0.2298363298177719,0.43507531962523016,0.17207029461860657,0.22273467173087355,200
0.46428319811820984,0.47235107421875,0.2245786488056183,0.42733332771972,0.1465873122215271,0.24437458108582558,201
0.4738830327987671,0.4709208905696869,0.23688064515590668,0.42446787359945626,0.12688517570495605,0.2423159171427659,202
0.47432637214660645,0.46415773034095764,0.23984210193157196,0.4280419777433488,0.1407603919506073,0.23684210526315783,203
0.48417362570762634,0.4670763313770294,0.252105176448822,0.43169532366087043,0.13779808580875397,0.24284255210494396,204
0.49731749296188354,0.47057420015335083,0.2506577968597412,0.4298485290892738,0.14436036348342896,0.24547572691583414,205
0.4832403063774109,0.47668614983558655,0.2376004308462143,0.43764703879187206,0.18518857657909393,0.2288149117487473,206
0.48656004667282104,0.48534831404685974,0.2506049871444702,0.4362625357940309,0.1718665212392807,0.22798506271743632,207
0.48034417629241943,0.47618862986564636,0.2601909041404724,0.4436088257095334,0.1729665845632553,0.21359037375123674,208
0.5050790905952454,0.4694918394088745,0.2588323950767517,0.43201468447537655,0.14403952658176422,0.19378570744629922,209
0.4710383415222168,0.47415605187416077,0.2259412705898285,0.435032235825774,0.18701493740081787,0.20588235294117638,210
0.48347821831703186,0.48518118262290955,0.2313486635684967,0.4380664973910326,0.18061290681362152,0.1994669815837349,211
0.47048524022102356,0.46622800827026367,0.23023392260074615,0.4309748640636724,0.14884142577648163,0.16601768216782103,212
0.46850162744522095,0.46197107434272766,0.22103871405124664,0.41859077265848,0.11536569148302078,0.14699498898854163,213
0.4629858434200287,0.46253055334091187,0.2101643830537796,0.42339794352797827,0.13547870516777039,0.1625706169608375,214
0.4849076271057129,0.4522959291934967,0.2133406698703766,0.4255827046845032,0.12083271890878677,0.1700073409722001,215
0.4928648769855499,0.434589147567749,0.19157178699970245,0.41321660332618115,0.08541906625032425,0.17289585394657045,216
0.49576884508132935,0.4393812119960785,0.15768921375274658,0.40673689811297414,0.08347589522600174,0.15984169033864215,217
0.5030936002731323,0.4511341452598572,0.14972107112407684,0.4043752150329373,0.08515238761901855,0.158660751332546,218
0.48869588971138,0.45090609788894653,0.1603499948978424,0.4060551740516888,0.0935799852013588,0.1751619801474577,219
0.47696247696876526,0.4507487416267395,0.17225980758666992,0.4084529938576191,0.09449318796396255,0.20861127956337172,220
0.4605521857738495,0.44580885767936707,0.17442019283771515,0.40422616038717035,0.07898508012294769,0.2137978360090645,221
0.4559296667575836,0.44564735889434814,0.1813196837902069,0.4037532966406905,0.06669431924819946,0.2065366569850946,222
0.47534918785095215,0.4422897398471832,0.20582860708236694,0.40572538112825574,0.04922625422477722,0.19118444990584404,223
0.49390503764152527,0.4405251145362854,0.21466346085071564,0.40851590570366336,0.0712239220738411,0.1809390060961987,224
0.4821804165840149,0.4569855332374573,0.20263706147670746,0.4181224016452449,0.1348589062690735,0.1735022820848361,225
0.47064274549484253,0.4720938205718994,0.2051151543855667,0.4268951906465366,0.15707112848758698,0.18160926877533434,226
0.4535161554813385,0.4643761217594147,0.20763245224952698,0.4179687494913524,0.12361807376146317,0.16549104720564298,227
0.4269246757030487,0.45672646164894104,0.1993258148431778,0.41393527001332664,0.11160542070865631,0.1637036800612812,228
0.43004098534584045,0.45312729477882385,0.2040148377418518,0.40736827727567315,0.07966125756502151,0.18397114678752677,229
0.42328202724456787,0.4441685080528259,0.20026057958602905,0.40719855782131215,0.08008726686239243,0.18385943634100405,230
0.4288072884082794,0.44095614552497864,0.19775858521461487,0.40415453254886585,0.06586319953203201,0.18618939708276147,231
0.43171194195747375,0.4424985945224762,0.19784721732139587,0.4005261733782642,0.05216037482023239,0.1810347579075037,232
0.4424055814743042,0.4426717758178711,0.20047733187675476,0.4061560522214211,0.07101543247699738,0.1877852606045131,233
0.4481329619884491,0.44551482796669006,0.20390591025352478,0.40348482959397425,0.07001196593046188,0.1616928920238741,234
0.42880576848983765,0.450674444437027,0.1998308002948761,0.4119337180528061,0.1030418798327446,0.15968210398646698,235
0.44895079731941223,0.4512970447540283,0.2133629471063614,0.4108266878795617,0.07869260758161545,0.16606555807347348,236
0.4495374858379364,0.4390552341938019,0.20269840955734253,0.41002813036810376,0.08373115211725235,0.1675177938782675,237
0.4544602334499359,0.44041818380355835,0.18809153139591217,0.4078289251706626,0.08085598051548004,0.16491653633781234,238
0.4640443027019501,0.4439135789871216,0.1811744123697281,0.4040400009241228,0.06646279245615005,0.17943889438575208,239
0.4688783884048462,0.43901383876800537,0.17895188927650452,0.4048839511921907,0.0694114938378334,0.15937888991733423,240
0.49663951992988586,0.42949575185775757,0.19474998116493225,0.41508590748256474,0.0646614283323288,0.16989563052567735,241
0.5253893136978149,0.42242032289505005,0.1828884333372116,0.3956982446324205,0.02315838634967804,0.16643260668347637,242
0.4996643662452698,0.44149094820022583,0.12995514273643494,0.41327995565041786,0.1436130404472351,0.1574957709616673,243
0.5053945183753967,0.4672534763813019,0.15279847383499146,0.41215245687485896,0.11558430641889572,0.15875650314385117,244
0.4729621708393097,0.4521530866622925,0.17094206809997559,0.40870258196710446,0.09369488805532455,0.17230538444352236,245
0.4697437882423401,0.4445776045322418,0.17622455954551697,0.4052115661206739,0.07794218510389328,0.18424244358622452,246
0.4591907560825348,0.44163501262664795,0.17480239272117615,0.402778006004872,0.06970427185297012,0.18031661932271548,247
0.4603162705898285,0.44301363825798035,0.1785462498664856,0.4018685305527416,0.061388008296489716,0.1553573138425202,248
0.4698835015296936,0.44098585844039917,0.1908106803894043,0.404438049832433,0.0601070336997509,0.11745555520091921,249
0.4783134162425995,0.440102756023407,0.19364240765571594,0.4057918372287679,0.07150164246559143,0.11048163161086468,250
