Date,Close,Open,Max,Min,Volume
18-02-2021,8058.1,8133.5,8168.6,8045.3,151.46
17-02-2021,8122.7,8140.8,8176.3,8073.9,190.61
16-02-2021,8153.7,8215.1,8222.3,8129.2,164.69
15-02-2021,8203.5,8124.4,8218.6,8108.2,193.91
12-02-2021,8055,8025,8055,7921.3,157.83
11-02-2021,8037.6,8067.1,8095.1,8008.2,136.46
10-02-2021,8065.4,8127.2,8144.3,8026.9,170.3
09-02-2021,8101,8216.8,8219,8090.8,159.55
08-02-2021,8219,8251.8,8260.3,8187.9,203.54
05-02-2021,8214.7,8129.8,8227.2,8107.3,261.54
04-02-2021,8122.6,8031.4,8122.6,8005.4,241.67
03-02-2021,8012.8,8048.2,8088.2,7983.3,220.82
02-02-2021,7950.9,7844.6,7958.9,7828.1,238.44
01-02-2021,7798.2,7823,7842.3,7779.8,182.01
29-01-2021,7757.5,7825.8,7882.9,7757.3,250.62
28-01-2021,7932.5,7767.2,7958.9,7713.5,201.66
27-01-2021,7852.7,7950.4,7995.5,7782.5,208.28
26-01-2021,7964.9,7907.7,8008.5,7907.7,177.64
25-01-2021,7897.3,8076.9,8085.8,7846,218.85
22-01-2021,8036.4,8072.7,8078.1,7971.1,233.7
21-01-2021,8122.1,8234.5,8275.9,8117.9,179.93
20-01-2021,8204.1,8220.3,8240.9,8140.3,147.52
19-01-2021,8199,8303.7,8320.2,8198.4,162.96
18-01-2021,8254.5,8194.7,8259.4,8180.7,122.09
15-01-2021,8230.7,8332.2,8361.7,8173.8,251.31
14-01-2021,8372.4,8360.9,8394.4,8335.9,196.76
13-01-2021,8361.1,8353.9,8386.6,8318.7,206.41
12-01-2021,8345.9,8375.2,8396.3,8322.4,207.3
11-01-2021,8357.5,8369.2,8411.9,8317,188.25
08-01-2021,8407.7,8439.7,8439.7,8366.2,204.98
07-01-2021,8385.8,8383.8,8399.5,8274.1,247.34
06-01-2021,8350.3,8179.8,8383.7,8134.1,275.7
05-01-2021,8091.5,8052.2,8118.1,8037.4,173.8
04-01-2021,8099.2,8191.8,8207.2,8053,213.15
31-12-2020,8073.7,8116.9,8129.8,8073.7,82.26
30-12-2020,8154.4,8174.2,8194.2,8149.8,129.93
29-12-2020,8174.8,8203.2,8225.8,8167,143.79
28-12-2020,8155.6,8179.3,8192.1,8122.2,147.46
24-12-2020,8111.5,8101.2,8112.4,8073.3,83.71
23-12-2020,8073.6,7948.8,8084.2,7940,183.11
22-12-2020,7934.2,7822,7942.4,7818,187.11
21-12-2020,7789.8,7860.9,7872.3,7663.5,339.12
18-12-2020,8037.4,8114.3,8159.4,8036.7,355.17
17-12-2020,8153.4,8164.6,8180.8,8110.5,193.1
16-12-2020,8139.5,8166.4,8209.7,8104.4,218.43
15-12-2020,8152.4,8153.2,8166.6,8099.7,213.88
14-12-2020,8140.8,8160.2,8222.5,8140.5,225.31
11-12-2020,8063.1,8147.8,8151.4,7978.1,269.81
10-12-2020,8182.3,8260.3,8284.3,8124.9,272.11
09-12-2020,8235.3,8262.2,8292.6,8223.1,212.04
08-12-2020,8227.6,8262.4,8273.6,8206.3,202.82
07-12-2020,8275.6,8283.3,8296.4,8225.5,228.16
04-12-2020,8322.9,8201.2,8322.9,8197,352.97
03-12-2020,8200.7,8208.1,8223.4,8154.8,233.47
02-12-2020,8220.8,8111.1,8226.2,8104.2,310.84
01-12-2020,8140.8,8112.7,8176.4,8100.2,284.95
30-11-2020,8076.9,8130.6,8165.2,8075.4,544.91
27-11-2020,8190.7,8069.1,8190.7,8054.4,415.13
26-11-2020,8104.6,8184.8,8184.9,8086.7,218.32
25-11-2020,8164.7,8172.4,8199.9,8084.4,294.45
24-11-2020,8143.2,8052.4,8143.2,8045.3,351.64
23-11-2020,7981.2,8029.1,8067.3,7972.2,278.31
20-11-2020,7977.9,7938.8,8001.1,7920,232.65
19-11-2020,7930.2,7907.2,7978.8,7863.9,261.61
18-11-2020,7981.5,7914.1,7994.3,7888.7,296.39
17-11-2020,7934.3,7979,7979,7835.8,428.97
16-11-2020,7986.2,7905.9,8102.4,7879,601.88
13-11-2020,7783.7,7698.6,7823.1,7686.2,297.81
12-11-2020,7726,7721.7,7773.3,7688,309.66
11-11-2020,7793.7,7733.8,7804.6,7675.8,401.25
10-11-2020,7711.4,7447.1,7720.3,7439.5,705.61
09-11-2020,7459.4,6972.3,7535.3,6945.8,751.2
06-11-2020,6870.4,6890.6,6940.4,6829.4,206.31
05-11-2020,6924.2,6833.5,6948.3,6814.2,255.82
04-11-2020,6781.9,6616.7,6790.8,6563.7,274.82
03-11-2020,6751.6,6636.1,6760.8,6608.7,281.85
02-11-2020,6585.6,6481.4,6590.7,6396.3,222.25
30-10-2020,6452.2,6351.4,6461.6,6345.3,260.71
29-10-2020,6411.8,6467.7,6514,6329.5,298.2
28-10-2020,6474.4,6560.8,6563.8,6423.3,323.76
27-10-2020,6651.3,6845.2,6846.7,6647,273.17
26-10-2020,6796.9,6797.9,6904.2,6789.7,195.99
23-10-2020,6893.4,6802.1,6902,6791.9,221.93
22-10-2020,6796.6,6775.2,6839.5,6709.3,212.05
21-10-2020,6811.5,6961.5,6962.2,6806.1,207.33
20-10-2020,6927.3,6834.8,6972.1,6826.7,221.48
19-10-2020,6860.2,6882.1,6932.8,6816.4,173.62
16-10-2020,6849.7,6851.9,6877,6784.6,234.16
15-10-2020,6816.8,6840.2,6842.3,6763,237.25
14-10-2020,6916.6,6880.4,6946.8,6846.5,178.69
13-10-2020,6875.2,6945.2,6960.6,6854.6,205.87
12-10-2020,6951,6968.8,6979.9,6924.8,167.26
09-10-2020,6950.9,6992.9,7024.6,6936.7,182.75
08-10-2020,6992.8,6953.2,7018.8,6951.7,202.09
07-10-2020,6910.1,6920.2,6952.6,6887.1,207.42
06-10-2020,6936.2,6860.1,6975.4,6838.8,265.23
05-10-2020,6837.9,6814.5,6851,6794.1,237.49
02-10-2020,6754.5,6675.4,6754.5,6648.9,227.14
01-10-2020,6730.7,6789.1,6800.8,6701.2,227.52
30-09-2020,6716.6,6663.6,6771.1,6639.7,247.93
29-09-2020,6713.6,6769.5,6790.7,6713.6,198.77
28-09-2020,6791.5,6709.2,6798.9,6681.4,212.05
25-09-2020,6628.3,6647.4,6681.9,6552.3,263.36
24-09-2020,6643.4,6577.6,6705.7,6562.6,285.83
23-09-2020,6654.2,6717.8,6781.1,6654.2,294.83
22-09-2020,6648.6,6752.9,6758,6645.6,286.49
21-09-2020,6692.3,6892.9,6892.9,6678.8,384.7
18-09-2020,6929.8,7073.8,7075.3,6923.6,975.21
17-09-2020,7086.2,7027.1,7101.8,7013.8,214.24
16-09-2020,7110.8,7048.3,7110.8,7020.7,239.81
15-09-2020,7036,6958.9,7064,6954.8,204.19
14-09-2020,6951.1,6989.8,7005.7,6935,199.77
11-09-2020,6943.2,6989.4,7000.9,6910.4,209.12
10-09-2020,6999.2,7020.6,7050.9,6967.4,211.1
09-09-2020,7020.9,6946.4,7038.6,6938.9,202.9
08-09-2020,6955,7087.9,7102.6,6899,246.7
07-09-2020,7080.7,7032.8,7098,7013,257.58
04-09-2020,6989.7,7015.7,7133.4,6954.7,462.54
03-09-2020,7006,7065.2,7159.6,6971.2,246.67
02-09-2020,6996.9,6973.1,7046.1,6963.9,208.51
01-09-2020,6956.9,7038.5,7042,6903,226.08
31-08-2020,6969.5,7174.3,7198.3,6960,205.26
28-08-2020,7133,7114.7,7162.9,7055.1,193.35
27-08-2020,7090.7,7114.1,7130.2,7029.2,162.18
26-08-2020,7123,7088.4,7136.5,7070.4,122.06
25-08-2020,7108.4,7147.9,7215.1,7103.2,189.75
24-08-2020,7109.1,7044.2,7120.8,7037.3,147.79
21-08-2020,6982.1,7016.7,7025.9,6900.5,171.12
20-08-2020,6993.3,7011.4,7034.5,6974.9,155.67
19-08-2020,7094.3,7039.1,7094.3,7002.8,132.23
18-08-2020,7043.5,7065.7,7165.6,7024.4,142.78
17-08-2020,7090.1,7141.5,7173.3,7064.1,131.24
14-08-2020,7154.3,7224.1,7227.6,7064,175.8
13-08-2020,7250.5,7267.9,7321.9,7240.8,159.77
12-08-2020,7296,7250.3,7317.9,7225.7,219.85
11-08-2020,7263.5,7104,7290.1,7104,271.63
10-08-2020,7053.9,7004.4,7053.9,6957,208.03
07-08-2020,6950.5,6929.1,6961.8,6876.7,184.15
06-08-2020,6957.9,7022.1,7046.1,6917,205.85
05-08-2020,7039.7,7073.2,7123.5,7027.7,208.8
04-08-2020,7021.6,7003,7064.8,6955.4,225.24
03-08-2020,6975,6867.4,6983.3,6788.9,282.34
31-07-2020,6877.4,7025.2,7049.5,6877.4,312.3
30-07-2020,6996.6,7192.3,7192.7,6924.7,324.38
29-07-2020,7206.2,7247.6,7260.2,7171.3,210.36
28-07-2020,7246.4,7191.9,7257.3,7170.6,162.3
27-07-2020,7170.6,7267.8,7268,7141.3,232.71
24-07-2020,7294.7,7301.8,7322.7,7241.1,183.91
23-07-2020,7384.9,7434.7,7442.2,7357.2,167.59
22-07-2020,7390.1,7474.7,7498.6,7368.2,192.7
21-07-2020,7494.5,7554.2,7654.8,7473.5,300.45
20-07-2020,7478,7442.5,7495.5,7365.1,148.68
17-07-2020,7440.4,7474.1,7485,7395.8,196.83
16-07-2020,7474.7,7438.8,7498,7425.3,178.62
15-07-2020,7487.6,7416.1,7529.6,7317.6,262.96
14-07-2020,7352,7344.4,7352,7268.4,201.39
13-07-2020,7426.9,7403.2,7452.1,7345.9,179.02
10-07-2020,7321.1,7198.4,7324.3,7183.2,182.31
09-07-2020,7236.9,7369.9,7383.5,7221.1,176.47
08-07-2020,7326.4,7361,7382.7,7307.4,213.49
07-07-2020,7447.4,7491.5,7511.3,7441.3,191.35
06-07-2020,7556.2,7566.5,7632.3,7517.3,253.51
03-07-2020,7403.5,7510.3,7520.6,7374.9,181.47
02-07-2020,7498.6,7292.7,7538.2,7292.7,310.24
01-07-2020,7227.4,7245.6,7283.9,7127.1,194.03
30-06-2020,7231.4,7270.6,7307.5,7173,233.65
29-06-2020,7278.1,7160.1,7318.3,7146.3,216.62
26-06-2020,7178.4,7324.5,7344.9,7172.1,215.72
25-06-2020,7270.3,7176.4,7295.8,7077.8,267.87
24-06-2020,7195.5,7403.9,7440.9,7195.5,248.46
23-06-2020,7438.4,7408.8,7495.1,7366.6,260.9
22-06-2020,7345.7,7371.6,7426.9,7300.7,220.42
19-06-2020,7414.2,7444.2,7502.1,7401,634.64
18-06-2020,7390.2,7436.4,7495.2,7318.1,326.76
17-06-2020,7478.7,7458.1,7552.5,7402.5,333.5
16-06-2020,7495.3,7420.8,7599.3,7349.7,388.21
15-06-2020,7259.3,7116.9,7309.4,7062.9,329.04
12-06-2020,7292.7,7232.2,7425.3,7205,370.13
11-06-2020,7278,7486.5,7486.5,7278,456.67
10-06-2020,7663.9,7779.8,7861,7649.4,355.56
09-06-2020,7752.3,7878.2,7914.7,7683.2,453.06
08-06-2020,7896.1,7813.1,7992.7,7796.6,557.21
05-06-2020,7872.6,7672,7890.4,7664.1,573.28
04-06-2020,7566.8,7567.7,7669.2,7516,514.86
03-06-2020,7626.4,7487.3,7629.7,7448.9,445.04
02-06-2020,7408.1,7264,7445.3,7236.9,402.95
01-06-2020,7221.4,7228.7,7276,7160.1,291.93
29-05-2020,7096.5,7164.3,7201.8,7096.5,903.98
28-05-2020,7224.1,7237.3,7244.5,7141.4,375.47
27-05-2020,7174.5,7034,7229,7030.2,501.01
26-05-2020,7003.9,6940.6,7023.8,6917.1,383.73
25-05-2020,6856.8,6766.6,6856.8,6725.2,187.07
22-05-2020,6697.5,6618.2,6751.8,6585.7,292.69
21-05-2020,6686.1,6612.7,6773.4,6579.9,258.58
20-05-2020,6683.6,6593.4,6697.1,6499.1,341.45
19-05-2020,6609.1,6864.2,6872.6,6555.6,501.36
18-05-2020,6779.3,6583.1,6790.2,6558.1,203.49
15-05-2020,6474.9,6594.4,6624.3,6466,203.85
14-05-2020,6545.6,6569.7,6609,6421.4,258.95
13-05-2020,6631.4,6694,6728.2,6631.4,245.67
12-05-2020,6762.7,6672.7,6795.1,6663.2,172.85
11-05-2020,6672.2,6830.9,6854.7,6651.7,217.44
08-05-2020,6783.1,6790.7,6807.4,6715.4,128.58
07-05-2020,6730.9,6714.9,6747.2,6666.4,167.46
06-05-2020,6671.7,6719.8,6762.5,6666.2,166.02
05-05-2020,6747.7,6772.2,6815.9,6680.7,203.87
04-05-2020,6673.3,6767.7,6767.7,6673.3,241.56
30-04-2020,6922.3,7084.8,7128.4,6918.3,314.98
29-04-2020,7055.7,6829.4,7055.7,6816.8,247.76
28-04-2020,6836.4,6724.6,6857.9,6707.9,233.78
27-04-2020,6731.8,6780.9,6790.1,6667.3,147.26
24-04-2020,6613.9,6641.3,6710.8,6578.1,182.93
23-04-2020,6746.5,6758.7,6797.6,6713.6,163.72
22-04-2020,6719.8,6685.1,6729.6,6654.2,177.93
21-04-2020,6634.9,6741.3,6760.9,6634.9,200.78
20-04-2020,6831.5,6932.5,6933.3,6715,186.64
17-04-2020,6875.8,6942.5,7000.3,6845,251.27
16-04-2020,6763.4,6930.8,6950.9,6733.1,237.96
15-04-2020,6839.5,7065.6,7086.8,6816.4,289.92
14-04-2020,7108.6,7209.7,7209.7,7080.3,259.99
09-04-2020,7070.6,7049.3,7116.8,6918.7,240.35
08-04-2020,6951.8,6930.2,6952.5,6860.6,155.91
07-04-2020,7002,6986.9,7119.1,6903.6,260.86
06-04-2020,6844.3,6807.9,6874.9,6728.6,225.97
03-04-2020,6581.6,6563.6,6632.5,6509.4,215.39
02-04-2020,6574.1,6633.7,6658.9,6424.5,233.31
01-04-2020,6579.4,6627.3,6687.8,6565.2,235.11
31-03-2020,6785.4,6746.8,6802,6624.7,258.18
30-03-2020,6659.9,6748.6,6789.1,6507,232.01
27-03-2020,6777.9,6916.7,6936.7,6661.9,225.32
26-03-2020,7033.2,6789,7033.2,6759.1,248.81
25-03-2020,6942.4,6985.9,7058.1,6625.8,322.63
24-03-2020,6717.3,6433.3,6717.3,6403.6,301.21
23-03-2020,6230.2,6223.7,6472,6148,282.03
20-03-2020,6443.3,6645.4,6769.9,6371.1,486.8
19-03-2020,6395.8,6368.2,6506.4,6228.3,346.23
18-03-2020,6274.8,6370.5,6524.2,6174.1,398.61
17-03-2020,6498.5,6444.5,6557.3,6083,388.45
16-03-2020,6107.2,6331,6362.5,5814.5,583.61
13-03-2020,6629.6,6763.7,7140.5,6468.3,473.17
12-03-2020,6390.9,7040.8,7077.7,6347,723.61
11-03-2020,7436.4,7589.3,7717.1,7364.6,369.15
10-03-2020,7461.5,7815.6,8007.7,7440.6,506.03
09-03-2020,7708.7,7884,8022.9,7621.4,598.77
06-03-2020,8375.6,8532.6,8542,8310.4,345.9
05-03-2020,8683,8960.8,8962.5,8639.9,342.8
04-03-2020,8910,8827.8,8963.7,8745.9,321.26
03-03-2020,8811.6,8860.2,9014.3,8776.4,351.22
02-03-2020,8741.5,8910.2,8913.5,8541.1,355.48
28-02-2020,8723.2,8748.1,8818.6,8582.7,497.98
27-02-2020,8985.9,9182.2,9204.4,8877.4,341.79
26-02-2020,9316.8,9213,9362.8,9030.7,299.26
25-02-2020,9250.8,9507,9518.9,9248,263.35
24-02-2020,9483.5,9649.8,9676.8,9459.6,256.06
21-02-2020,9886.2,9893,9946.4,9843.5,194.95
20-02-2020,9931,10048.7,10050.3,9931,178.85
19-02-2020,10083.6,10042,10100.2,10020.7,151.87
18-02-2020,10005.8,9977.4,10041.5,9967.8,184.04
17-02-2020,10022.2,9979.2,10022.2,9955.2,105.78
14-02-2020,9956.8,9910.9,9969.7,9905.2,127.06
13-02-2020,9909.8,9893.9,9910.1,9794.3,161.75
12-02-2020,9940.4,9897.9,9946.6,9888.6,199.83
11-02-2020,9882.6,9863.4,9884,9817.8,167.63
10-02-2020,9816,9790.6,9820.4,9773.5,132.13
07-02-2020,9811,9789.3,9816.2,9761.8,179.59
06-02-2020,9811.3,9767.1,9816.2,9757,248.42
05-02-2020,9717.8,9553.4,9721.9,9540.2,221.92
04-02-2020,9562.9,9465.9,9577.3,9462.4,174.13
03-02-2020,9404.7,9404.4,9431.6,9361.5,168.67
31-01-2020,9367.9,9519.3,9545.1,9365.1,303.55
30-01-2020,9477.9,9460.8,9528.4,9439.3,164.09
29-01-2020,9546.7,9532.7,9574.3,9510.7,187.15
28-01-2020,9484.2,9401.8,9488,9363.8,154.92
27-01-2020,9366.3,9447.1,9482.8,9357.8,164.52
24-01-2020,9562,9576.8,9639.9,9552.5,154.73
23-01-2020,9518.5,9549.4,9604.7,9499.3,169.14
22-01-2020,9573.7,9622,9632.8,9557,134.57
21-01-2020,9611.3,9593.4,9620.7,9550,126.45
20-01-2020,9658.8,9676.6,9680.9,9623.1,99.96
17-01-2020,9681.3,9616.1,9709.9,9611.3,159.82
16-01-2020,9572.5,9516.7,9579.5,9481.6,133.84
15-01-2020,9511.7,9521.2,9530.2,9475,162
14-01-2020,9528.3,9548.1,9548.4,9466,143.77
13-01-2020,9543.9,9586.6,9586.6,9507.4,124.15
10-01-2020,9573.6,9611.3,9623.6,9557.9,132.89
09-01-2020,9581.8,9629.2,9644.8,9573.8,151.79
08-01-2020,9591.4,9535.1,9604.3,9520.3,133.96
07-01-2020,9579.8,9623.1,9657.9,9557.9,133.48
06-01-2020,9600.9,9585.4,9618.2,9492.7,103.52
03-01-2020,9646.6,9631.2,9650.7,9581.2,135.13
02-01-2020,9691.2,9639.1,9705.4,9615.1,142.38
31-12-2019,9549.2,9564.9,9564.9,9518.5,62.7
30-12-2019,9612.6,9672.5,9682.1,9612.6,95.1
27-12-2019,9700.5,9673,9700.5,9657.5,103.11
24-12-2019,9661.8,9632.1,9661.8,9607.8,35.44
23-12-2019,9659.6,9650.2,9670.9,9639,119.33
20-12-2019,9675.5,9620.4,9675.5,9605.8,366.71
19-12-2019,9617.2,9622.6,9635.4,9567.4,165.38
18-12-2019,9621.8,9606.1,9659.2,9606.1,156.46
17-12-2019,9615.9,9630.7,9652.4,9608.1,157.68
16-12-2019,9680.6,9607.9,9692.4,9599.7,163.33
13-12-2019,9563.7,9598.2,9650.9,9554.1,261.41
12-12-2019,9468.5,9416.3,9505.6,9370,213.48
11-12-2019,9392.5,9315.4,9421.5,9300.3,145.84
10-12-2019,9321.1,9355.6,9355.7,9246.1,136.83
09-12-2019,9354.6,9378.2,9403.5,9354.6,106.94
06-12-2019,9382.7,9267.3,9395.4,9247.7,125.32
05-12-2019,9243.4,9284.3,9325.8,9243.4,120.86
04-12-2019,9270.8,9146.2,9277.6,9144.8,152.24
03-12-2019,9135.7,9176.8,9209.8,9110.1,162.64
02-12-2019,9156.3,9367.2,9390.9,9146.6,200.67
29-11-2019,9352,9334.5,9404.7,9312.5,140.84
28-11-2019,9359,9353.6,9373.1,9343.8,107.16
27-11-2019,9362.7,9353.5,9388.7,9333.4,135.05
26-11-2019,9324.8,9323.6,9329.8,9288.2,214.69
25-11-2019,9319.9,9300,9340.3,9292.3,128.38
22-11-2019,9254.7,9238.5,9295.5,9229.7,173.88
21-11-2019,9214,9175.1,9223.1,9152.1,142
20-11-2019,9225.4,9223.7,9240.4,9165.4,139.9
19-11-2019,9259.2,9288,9327.6,9234.4,121.8
18-11-2019,9258,9265.1,9293.1,9213,135.27
15-11-2019,9261.4,9222.1,9273.3,9186.9,161.26
14-11-2019,9173.3,9203.1,9216.9,9170.3,154.13
13-11-2019,9194.5,9270.2,9270.2,9132.8,246.05
12-11-2019,9306.7,9427.8,9436.8,9306.7,182.15
11-11-2019,9388.5,9370.3,9400.4,9334.4,153.71
08-11-2019,9393.7,9418.5,9436.1,9369.7,182.55
07-11-2019,9447.3,9435.4,9482.5,9409.6,190.11
06-11-2019,9398.4,9407.3,9443.9,9360.9,173.97
05-11-2019,9407.9,9424.2,9432.3,9373.8,218.12
04-11-2019,9416.4,9376.5,9439,9354.3,180.1
01-11-2019,9328,9293.1,9343.1,9252.8,160.72
31-10-2019,9257.5,9296.3,9305.3,9208.9,227.12
30-10-2019,9284.5,9384.5,9386.6,9219.7,192.87
29-10-2019,9400.1,9440.7,9445.5,9362.2,155.53
28-10-2019,9433,9432.3,9455.6,9394.6,123.72
25-10-2019,9430.2,9409.9,9433.3,9381.1,124.88
24-10-2019,9391.8,9413.5,9448,9378.6,157.23
23-10-2019,9385,9339.3,9392.3,9332.4,146.31
22-10-2019,9380.2,9393.3,9417.4,9344.6,139.5
21-10-2019,9402.3,9350.3,9424.3,9342.1,167.99
18-10-2019,9329.8,9310.3,9362.2,9307.6,150.24
17-10-2019,9340,9360.9,9494.5,9340,195.29
16-10-2019,9386.7,9346.5,9398.6,9288.2,205.49
15-10-2019,9356.1,9292,9370.3,9278.3,191.06
14-10-2019,9246.5,9229.2,9247.6,9195.2,125.13
11-10-2019,9273.8,9112.9,9273.8,9104.8,248.41
10-10-2019,9104.4,8997.4,9112.2,8970.3,156.1
09-10-2019,8991.9,8952.7,9035.6,8934.2,103.64
08-10-2019,8940.1,9066.5,9071.5,8900.8,140.37
07-10-2019,9044.1,8954.7,9046.3,8930.4,131.08
04-10-2019,8961.8,8944.2,8961.8,8858.6,148.75
03-10-2019,8902.2,8935.8,8971.4,8850.6,152.59
02-10-2019,8912.2,9150.1,9157.1,8912.2,193.95
01-10-2019,9165.9,9277,9298.8,9165.1,150.85
30-09-2019,9244.6,9194.8,9257.3,9189.6,177.88
27-09-2019,9184.1,9149.7,9210.5,9131,127.03
26-09-2019,9129.7,9064.6,9143,9061.4,132.27
25-09-2019,9085.3,9087.2,9119.2,9000.9,148.05
24-09-2019,9118.2,9116.1,9154.2,9103.8,139.48
23-09-2019,9093.6,9154.9,9168.3,9055.9,161.36
20-09-2019,9179,9137,9210.9,9132.2,405.54
19-09-2019,9136,9043.1,9138.5,9027.8,168.88
18-09-2019,9031.7,9016.5,9049.7,8963.8,182.24
17-09-2019,9004.2,9050.6,9052.1,8975.8,221.43
16-09-2019,9052,9099.9,9101.2,9049,174.34
13-09-2019,9137.9,9099.8,9153.5,9084.3,226.2
12-09-2019,9082.3,9078.1,9112.9,8994.3,231.32
11-09-2019,9059.5,9109.3,9124,9029.4,212.02
10-09-2019,9078.2,9007.4,9088.1,8947.7,265.63
09-09-2019,9010.6,8997.7,9026.3,8987.6,179.01
06-09-2019,8990.1,8992.8,9025.9,8958.6,168.79
05-09-2019,8992.7,8913,8995.4,8908.1,215.61
04-09-2019,8856.6,8872.3,8904.5,8856.6,169.52
03-09-2019,8809.2,8806.8,8828.8,8772.8,158.82
02-09-2019,8815.5,8810.8,8858.4,8804.9,97.95
30-08-2019,8812.9,8808,8858.8,8797.1,146.44
29-08-2019,8794.3,8728.2,8841.1,8725.9,142.7
28-08-2019,8747.1,8711.5,8753.8,8678.9,107.4
27-08-2019,8728.9,8682.2,8767.9,8662.1,156.83
26-08-2019,8679.2,8603.3,8702,8592.2,86.67
23-08-2019,8649.5,8764.4,8782.6,8649.5,133.61
22-08-2019,8716.4,8684.4,8806.4,8675.6,143.42
21-08-2019,8701.5,8645.9,8722.9,8644.3,109.02
20-08-2019,8618.3,8707.1,8727.6,8618.3,140.09
19-08-2019,8733.3,8726.9,8774.6,8701.9,149.33
16-08-2019,8670.4,8530,8671.3,8530,307.07
15-08-2019,8519,8551.1,8566.5,8409.1,186.02
14-08-2019,8522.7,8684,8684,8497.8,193.78
13-08-2019,8695.1,8628.2,8782.3,8610.1,200.74
12-08-2019,8676.4,8796.9,8811.5,8675.8,141.74
09-08-2019,8757.8,8814.1,8825.6,8740.3,157.54
08-08-2019,8869,8828.8,8869,8790.5,161.82
07-08-2019,8746.1,8743.7,8820.9,8679.8,175.61
06-08-2019,8699.4,8774.6,8820.9,8699.4,177.52
05-08-2019,8777.2,8824,8864.5,8752.9,182.75
02-08-2019,8897.6,8905.7,8997.1,8870.5,236.59
01-08-2019,9038.2,8947.6,9038.2,8939.4,148.85
31-07-2019,8971,8993.6,9003.6,8946.4,175.71
30-07-2019,8986.6,9216.4,9216.4,8956.8,229.9
29-07-2019,9215.4,9201.3,9258.1,9194.4,143.2
26-07-2019,9225.5,9281.1,9291.9,9204.8,220.71
25-07-2019,9289.9,9354.6,9453.2,9231.1,209.48
24-07-2019,9329.7,9287.4,9341.3,9269.4,142.61
23-07-2019,9281.6,9224.4,9299.3,9210.6,157.25
22-07-2019,9163.5,9172.6,9194.8,9137.4,135.56
19-07-2019,9170.5,9263.1,9289.7,9152.9,167.67
18-07-2019,9225.7,9209.4,9259.1,9179.2,155.71
17-07-2019,9284.2,9359.3,9363.3,9277.1,141.21
16-07-2019,9377.1,9326,9393.9,9316.3,129.21
15-07-2019,9323.6,9313.2,9355.3,9280.1,119.54
12-07-2019,9293.2,9284.7,9318.7,9281.7,120.78
11-07-2019,9280.3,9268.2,9300.4,9230.8,114.24
10-07-2019,9252.9,9241.3,9299.6,9218.3,145.2
09-07-2019,9273.9,9258.7,9273.9,9227.6,142.22
08-07-2019,9284.7,9303.3,9340.2,9268.9,146.31
05-07-2019,9335,9391.7,9417.8,9314.2,170.13
04-07-2019,9401,9371,9402.4,9355.2,163.99
03-07-2019,9394.4,9290.5,9407.5,9277.1,139.58
02-07-2019,9281.5,9284,9298.4,9223.4,130.06
01-07-2019,9264.6,9290.3,9314.3,9217.5,154.92
28-06-2019,9198.8,9148.8,9216.3,9118.5,152.19
27-06-2019,9147.8,9168,9196.8,9125.8,137.19
26-06-2019,9157.4,9162.3,9220.7,9142.4,147.06
25-06-2019,9159.8,9165.3,9173.2,9120.7,147.68
24-06-2019,9192.5,9230,9285.4,9173.3,121.86
21-06-2019,9227.2,9228.2,9297.7,9209.3,332.95
20-06-2019,9208.5,9272.1,9292.7,9204.8,208.46
19-06-2019,9231.2,9257.3,9263.3,9192.4,180.12
18-06-2019,9240.7,9112.9,9253.4,9060.4,200.01
17-06-2019,9131.7,9199.6,9205.1,9127.9,118.12
14-06-2019,9194.2,9233.8,9244.7,9169.3,114.98
13-06-2019,9247.1,9227.6,9301.7,9208.8,126.13
12-06-2019,9238.5,9244.4,9274.6,9223.1,145.2
11-06-2019,9282.1,9288.6,9332.5,9273.4,144.7
10-06-2019,9294.1,9284.2,9302.2,9248.1,102.32
07-06-2019,9236.1,9186.7,9261.4,9185.7,150.66
06-06-2019,9169.2,9169.2,9246.2,9136.7,212.72
05-06-2019,9150.5,9136.8,9173.4,9095,158.75
04-06-2019,9117.6,8972.7,9138.5,8964.2,197.02
03-06-2019,9022.8,8945.7,9022.8,8903.1,156.19
31-05-2019,9004.2,9054.9,9074,8959.5,208.66
30-05-2019,9157.8,9120.8,9175.2,9114.1,101.39
29-05-2019,9080.5,9113.2,9116.7,9035.1,148.99
28-05-2019,9191.8,9220.4,9224.9,9132.9,218.9
27-05-2019,9216.4,9225.9,9294.6,9204.7,60.18
24-05-2019,9174.6,9150.3,9211.1,9141.4,121.67
23-05-2019,9114,9170.7,9186.7,9098.4,161.09
22-05-2019,9232.2,9232.3,9288.7,9182.5,146.55
21-05-2019,9239.1,9229,9255,9185.2,131.58
20-05-2019,9199.7,9286,9334.9,9177.9,153.32
17-05-2019,9280.1,9278.7,9321.6,9223.1,159.8
16-05-2019,9304.3,9161.4,9304.3,9136.7,157.57
15-05-2019,9177.1,9143,9177.1,9061.9,143.43
14-05-2019,9127.6,9078.2,9127.6,9053.6,139.68
13-05-2019,9046.8,9127.6,9127.6,9025.7,147.44
10-05-2019,9117.5,9149.4,9179.4,9099.1,147.76
09-05-2019,9095.2,9162.1,9184.8,9079.8,167
08-05-2019,9227,9233.9,9261.2,9158.3,185.75
07-05-2019,9235.1,9332.9,9404.6,9221,199.27
06-05-2019,9331,9259,9347.2,9236.3,121.6
